GUI\Wizard pages\Add backup\Strings\CleanupSettings.de-DE.resx,PageDescription,updated,"To ensure that backups do not grow indefinately, Duplicati can automatically remove old backups.","Um sicherzustellen, dass die Sicherungen nicht unbegrenzt anwachsen, kann Duplicati automatisch alte Sicherungen entfernen.",Translated 2011-02,21/02/2011,Translated in week 08/2011,by E.Mair,,,,409
GUI\Wizard pages\Add backup\Strings\CleanupSettings.de-DE.resx,PageTitle,updated,Select cleanup options,Bitte wählen Sie die Einstellungen zum Bereinigen,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,410
GUI\Wizard pages\Add backup\Strings\CleanupSettings.de-DE.resx,TooShortCleanupDurationDay,updated,The cleanup duration entered is less than 1 day. This will give very poor system performance.,Das angegebene Intervall für die Bereinigung beträgt weniger als 1 Tag. Dies wird die Systemleistung stark beeinträchtigen.,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,411
GUI\Wizard pages\Add backup\Strings\CleanupSettings.de-DE.resx,TooShortFullDuration,updated,The full backup duration entered is less than ten minutes. This will give very poor system performance.,Das angegebene Intervall für vollständige Sicherungen beträgt weniger als 10 Minuten. Dies wird die Systemleistung stark beeinträchtigen.,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,412
GUI\Wizard pages\Add backup\Strings\EditFilters.de-DE.resx,PageDescription,updated,On this page you can modify filters that control what files are included in the backup.,"Hier können Sie Filter bearbeiten, die steuern, welche Dateien in die Sicherung einbezogen werden. ",Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,413
GUI\Wizard pages\Add backup\Strings\EditFilters.de-DE.resx,PageTitle,updated,Edit filters,Filter bearbeiten,Translated 2011-02,21/02/2011,Translated in week 08/2011,by E.Mair,,,,414
GUI\Wizard pages\Add backup\Strings\FinishedAdd.de-DE.resx,PageDescription,updated,"You have now entered all the required data, and can now create the backup.",Sie haben alle erforderlichen Daten eingegeben und können nun die Sicherung erstellen.,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,415
GUI\Wizard pages\Add backup\Strings\FinishedAdd.de-DE.resx,PageDescriptionModify,updated,The backup modifications are now ready to be saved.,Die Änderungen an der Sicherung können nun gespeichert werden.,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,416
GUI\Wizard pages\Add backup\Strings\FinishedAdd.de-DE.resx,PageTitle,updated,Ready to add backup,"Bereit, eine Sicherung hinzuzufügen",Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,417
GUI\Wizard pages\Add backup\Strings\FinishedAdd.de-DE.resx,PageTitleModify,updated,Ready to save changes,Bereit zum Speichern der Änderungen,Translated 2011-02,21/02/2011,Translated in week 08/2011,by E.Mair,,,,418
GUI\Wizard pages\Add backup\Strings\FinishedAdd.de-DE.resx,SummaryAction,updated,Action,Vorgang,Translated 2011-02,21/02/2011,Translated in week 08/2011,by E.Mair,,,,419
GUI\Wizard pages\Add backup\Strings\FinishedAdd.de-DE.resx,SummaryActionAdd,updated,Add new backup,Neue Sicherung hinzufügen,Translated 2011-04,20/04/2011,Translated in week 16/2011,by Mathias,,,,420
GUI\Wizard pages\Add backup\Strings\FinishedAdd.de-DE.resx,SummaryActionModify,updated,Modify backup,Eine Sicherung bearbeiten,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,421
GUI\Wizard pages\Add backup\Strings\FinishedAdd.de-DE.resx,SummaryDestination,updated,Destination,Ziel,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,422
GUI\Wizard pages\Add backup\Strings\FinishedAdd.de-DE.resx,SummaryDestinationPath,updated,Destination path,Ziel-Pfad,Translated 2011-02,21/02/2011,Translated in week 08/2011,by E.Mair,,,,423
GUI\Wizard pages\Add backup\Strings\FinishedAdd.de-DE.resx,SummaryFullBackupEach,updated,Full backup each,Vollständige Sicherung alle,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,424
GUI\Wizard pages\Add backup\Strings\FinishedAdd.de-DE.resx,SummaryKeepFullBackups,updated,Keep full backups,Vollständige Sicherungen aufbewahren,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,425
GUI\Wizard pages\Add backup\Strings\FinishedAdd.de-DE.resx,SummaryRepeat,updated,Repeat,Wiederholen,Translated 2011-02,21/02/2011,Translated in week 08/2011,by E.Mair,,,,426
GUI\Wizard pages\Add backup\Strings\FinishedAdd.de-DE.resx,SummarySourceFolder,updated,Source folder,Quellverzeichnis,Translated 2011-02,21/02/2011,Translated in week 08/2011,by E.Mair,,,,427
GUI\Wizard pages\Add backup\Strings\FinishedAdd.de-DE.resx,SummaryWhen,updated,When,Wann,Translated 2011-02,21/02/2011,Translated in week 08/2011,by E.Mair,,,,428
GUI\Wizard pages\Add backup\Strings\PasswordSettings.de-DE.resx,ChangePasswordQuestion,updated,Are you sure you want to change the current password to a new random one?,Wollen Sie wirklich das aktuelle Kennwort durch ein neues Zufalls-Kennwort ersetzen?,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,429
GUI\Wizard pages\Add backup\Strings\PasswordSettings.de-DE.resx,EmptyPasswordError,updated,"You must enter a password, remove the check mark next to the box to disable encryption of the backups.","Sie müssen ein Kennwort eingeben oder das Häkchen neben dem Eingabefeld entfernen, um die Verschlüsselung der Sicherungen auszuschalten",Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,430
GUI\Wizard pages\Add backup\Strings\PasswordSettings.de-DE.resx,EnablePasswordRestoreText,updated,Backup is protected with password,Sicherung mit Kennwortschutz,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,431
GUI\Wizard pages\Add backup\Strings\PasswordSettings.de-DE.resx,EncryptionModuleLoadError,updated,Failed to load the encryption modules: {0},Konnte die Verschlüsselungsmodule nicht laden: {0},Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,432
GUI\Wizard pages\Add backup\Strings\PasswordSettings.de-DE.resx,NewGeneratedPasswordWarning,updated,"You have generated a new random password.
Please write down the password and store it in a safe location.
Without this password, you will not be able to recover a single file from the backups!

You cannot recover the password from within Duplicati after saving this setup.

Are you sure you have a safely stored copy of the generated password?","Sie haben ein neues zufälliges Kennwort erstellt.
Bitte notieren Sie das Kennwort und bewahren Sie es an einem sicheren Ort auf.
Ohne dieses Kennwort können Sie keine einzige Datei aus der Sicherung wiederherstellen!

Das Passwort kann von Duplicati nach dem Speichern dieser Einstellungen nicht wiederhergestellt werden.

Sind Sie sicher, dass Sie das erstellte Kennwort gut notiert haben?",Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,433
GUI\Wizard pages\Add backup\Strings\PasswordSettings.de-DE.resx,NoEncryptionMethodSelected,updated,You must select an encryption method.,Sie müssen eine Verschlüsselungsmethode auswählen,Translated 2011-02,10/02/2011,Translated in week 06/2011,By E. Mair,,,,434
GUI\Wizard pages\Add backup\Strings\PasswordSettings.de-DE.resx,NoPasswordWarning,updated,"If the backup is stored on machine or device that is not under your direct control,
it is possible that others may view the files you have stored in the backups.
It is highly recomended that you enable encryption.
Do you want to continue without encryption?","Falls die Sicherung auf einen Datenträger erfolgt, der nicht nur Ihnen zugänglich ist, ist es möglich, dass andere Personen Dateien aus dieser Sicherung ansehen können.
Es wird dringend empfohlen, die Verschlüsselung zu aktivieren.
Wollen Sie ohne Verschlüsselung fortsetzen?",Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,435
GUI\Wizard pages\Add backup\Strings\PasswordSettings.de-DE.resx,PageDescription,updated,On this page you can select options that protect your backups from being read or altered.,Hier können Sie Einstellungen zum Schutz Ihrer Sicherung vor unbefugtem Auslesen oder Ändern festlegen,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,436
GUI\Wizard pages\Add backup\Strings\PasswordSettings.de-DE.resx,PageDescriptionRestore,updated,Enter the encryption settings that were used to create the backup originally,"Bitte geben Sie die Verschlüsselungseinstellungen an, welche bei Erstellung der Sicherung verwendet wurden",Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,437
GUI\Wizard pages\Add backup\Strings\PasswordSettings.de-DE.resx,PageTitle,updated,Select password for the backup,Wählen Sie das Kennwort für die Sicherung,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,438
GUI\Wizard pages\Add backup\Strings\PasswordSettings.de-DE.resx,PasswordChangedWarning,updated,"****************** WARNING ***********************
You are modifying the password settings for an existing backup.
If you save these changes, you will no longer be able to recover previously backed up files.
Are you absolutely sure you want to continue?","****************** ACHTUNG ***********************
Sie ändern die Kennwort-Einstellungen für eine existierende Sicherung. Wenn Sie diese Änderungen speichern, können Sie früher gesicherte Dateien nicht mehr wiederherstellen!
Sind Sie ganz sicher, dass Sie fortsetzen wollen?",Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,439
GUI\Wizard pages\Add backup\Strings\SelectFiles.de-DE.resx,CalculatingSize,updated,Calculating size ...,Berechne die Größe …,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,440
GUI\Wizard pages\Add backup\Strings\SelectFiles.de-DE.resx,CalculatingSizeMarker,equal expression,(...),(...),Translated 2011-11,21/11/2011,Translated in week 47/2011,by E.Mair,,,,441
GUI\Wizard pages\Add backup\Strings\SelectFiles.de-DE.resx,DuplicateFolderError,updated,"The folder ""{0}"" is included twice","Der Ordner ""{0}"" ist doppelt enthalten",Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,442
GUI\Wizard pages\Add backup\Strings\SelectFiles.de-DE.resx,FinalSizeCalculated,updated,The selected items take up {0} of space,Die ausgewählten Elemente benötigen {0} Speicherplatz,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,443
GUI\Wizard pages\Add backup\Strings\SelectFiles.de-DE.resx,FolderDoesNotExistWarning,updated,"The folder ""{0}"" does not exist.
How do you want to proceed?","Der Ordner ""{0}"" existiert nicht. Wie wollen Sie fortsetzen?",Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,444
GUI\Wizard pages\Add backup\Strings\SelectFiles.de-DE.resx,NoFilesSelectedError,updated,You have not included any files.,Sie haben keine Dateien einbezogen.,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,445
GUI\Wizard pages\Add backup\Strings\SelectFiles.de-DE.resx,PageDescription,updated,On this page you must select the folder and files you wish to backup,"Hier müssen Sie Sie die Ordner und Dateien auswählen, die Sie sichern wollen",Translated 2011-02,10/02/2011,Translated in week 06/2011,By E. Mair,,,,446
GUI\Wizard pages\Add backup\Strings\SelectFiles.de-DE.resx,PageTitle,updated,Select files to backup,Wählen Sie Dateien für die Sicherung,Translated 2011-02,10/02/2011,Translated in week 06/2011,By E. Mair,,,,447
GUI\Wizard pages\Add backup\Strings\SelectFiles.de-DE.resx,PartialSizeCalculated,updated,Calculating ... (using more than {0} of space),Berechne ... (Benötigt mehr als {0} Speicherplatz),Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,448
GUI\Wizard pages\Add backup\Strings\SelectFiles.de-DE.resx,RelatedFoldersError,updated,"The folder ""{0}"" is a subfolder of ""{1}"", which is not allowed","Der Ordner ""{0}"" ist ein Unterordner von ""{1}"", was nicht erlaubt ist
",Translated 2011-02,21/02/2011,Translated in week 08/2011,by E.Mair,,,,449
GUI\Wizard pages\Add backup\Strings\SelectFiles.de-DE.resx,UpgradeWarning,updated,"The setup is loaded from an older version of Duplicati. 
If you save the backup settings, the internal storage will be changed to the new version.
Please verify the content of the backup after the next run to ensure
that it contains the files and folders that you expect.","Die Einstellungen wurden von einer älteren Duplicati-Version geladen.
Wenn Sie die Sicherungseinstellungen speichern, wird der interne Speicher auf die neue Version umgestellt.
Bitte überprüfen Sie den Inhalt der Sicherung nach der nächsten Ausführung, um sicherzustellen, dass diese die richtigen Dateien und Ordner enthält.",Translated 2011-02,21/02/2011,Translated in week 08/2011,by E.Mair,,,,450
GUI\Wizard pages\Add backup\Strings\SelectName.de-DE.resx,DuplicateNameEnteredError,updated,There already exists a backup with that name,Es existiert bereits eine Sicherung mit diesem Namen,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,451
GUI\Wizard pages\Add backup\Strings\SelectName.de-DE.resx,InvalidNameEnteredError,updated,Failed to validate the backup name: {0},Sicherungs-Name ungültig: {0},Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,452
GUI\Wizard pages\Add backup\Strings\SelectName.de-DE.resx,NoNameEnteredError,updated,You must enter a name for the backup,Sie müssen einen Namen für die Sicherung eingeben,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,453
GUI\Wizard pages\Add backup\Strings\SelectName.de-DE.resx,PageDescription,updated,"On this page you can enter a name for the backup, so you can find and modify it later","Auf dieser Seite können Sie einen Namen für die Sicherung eingeben, damit Sie sie später wiederfinden und ändern können",Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,454
GUI\Wizard pages\Add backup\Strings\SelectName.de-DE.resx,PageTitle,updated,Enter a name for the backup,Bitte geben Sie einen Namen für die Sicherung ein,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,455
GUI\Wizard pages\Add backup\Strings\SelectWhen.de-DE.resx,FullDurationShorterThanScheduleDurationError,updated,The interval between each full backup must be larger than the schedule interval.,Der Zeitabstand zwischen den vollständigen Sicherungen muss größer sein als das Sicherungs-Intervall.,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,456
GUI\Wizard pages\Add backup\Strings\SelectWhen.de-DE.resx,NoScheduleWarning,updated,"You have selected not to run the backup automatically.
This means that you have to remember to manually start the backup periodically.

Are you sure this is what you want?","Sie gaben an, die Sicherung nicht automatisch auszuführen. Dies bedeutet, dass Sie immer daran denken müssen, die Sicherung periodisch manuell zu starten.

Ist das wirklich das, was Sie wollen?
",Translated 2011-04,20/04/2011,Translated in week 16/2011,by Mathias,,,,457
GUI\Wizard pages\Add backup\Strings\SelectWhen.de-DE.resx,OnlyFullBackupsWarning,updated,"You have selected to only produce full backups.
This may take up a lot of space on the backend.

Are you sure this is what you want?","Sie gaben an, dass nur vollständige Sicherungen durchgeführt werden sollen.
Das kann eine Menge Speicherplatz auf dem Zielmedium verbrauchen.

Ist das wirklich das, was Sie wollen?",Translated 2011-02,21/02/2011,Translated in week 08/2011,by E.Mair,,,,458
GUI\Wizard pages\Add backup\Strings\SelectWhen.de-DE.resx,OnlyIncrementalBackupsWarning,updated,"You have selected to only produce incremental backups.
This may result in very lengthy restore operations, and increases the probability of a restore failure.

Are you sure this is what you want?","Sie gaben an, dass ausschließlich inkrementelle Sicherungen durchgeführt werden sollen.
Dies kann sehr langwierige Wiederherstellungsvorgänge zur Folge haben und erhöht die Möglichkeit, dass eine Wiederherstellung scheitert.

Ist das wirklich das, was Sie wollen?",Translated 2011-02,21/02/2011,Translated in week 08/2011,by E.Mair,,,,459
GUI\Wizard pages\Add backup\Strings\SelectWhen.de-DE.resx,PageDescription,updated,"On this page you may set up when the backup is run. Automatically repeating the backup ensures that you have a backup, without requiring any action from you.","Hier können Sie einstellen, wann Sicherungen ausgeführt werden sollen. Eine regelmäßige automatische Durchführung von Sicherungen gewährleistet aktuelle Sicherungskopien ohne manuelle Eingriffe durch Sie.",Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,460
GUI\Wizard pages\Add backup\Strings\SelectWhen.de-DE.resx,PageTitle,updated,Select when the backup should run,"Wählen Sie, wann die Sicherung ausgeführt werden soll",Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,461
GUI\Wizard pages\Add backup\Strings\SelectWhen.de-DE.resx,TimeIsInThePastWarning,updated,The time you entered is in the past.,"Die von Ihnen eingegebene Zeit liegt in der Vergangenheit.
",Translated 2011-02,21/02/2011,Translated in week 08/2011,by E.Mair,,,,462
GUI\Wizard pages\Add backup\Strings\SelectWhen.de-DE.resx,TimeOccursShortlyWarning,updated,The time you entered will occur shortly.,"Die von Ihnen eingegebene Zeit steht unmittelbar bevor.
",Translated 2011-02,21/02/2011,Translated in week 08/2011,by E.Mair,,,,463
GUI\Wizard pages\Add backup\Strings\SelectWhen.de-DE.resx,TooManyIncrementalsWarning,updated,"The settings you have selected will result in {0} incremental backups being created between each full backup.
This can result in very lengthy restore operations, and increases the probability of a restore failure.

Do you want to keep these settings?","Die von Ihnen gewählten Einstellungen haben {0} inkrementelle Sicherungen zwischen jeder vollständigen Sicherung zur Folge.
Dies kann sehr langwierige Wiederherstellungsvorgänge zur Folge haben und erhöht die Möglichkeit, dass eine Wiederherstellung scheitert.

Möchten Sie diese Einstellungen beibehalten?",Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,464
GUI\Wizard pages\Add backup\Strings\SelectWhen.de-DE.resx,TooShortFullDurationError,updated,The interval between full backups must be more than {0} minutes.,Das Intervall zwischen vollständigen Sicherungen muss mehr als {0} Minuten betragen.,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,465
GUI\Wizard pages\Add backup\Strings\SelectWhen.de-DE.resx,TooShortScheduleDurationError,updated,The schedule interval must be more than {0} minutes.,Das Sicherungs-Intervall muss mehr als {0} Minuten betragen.,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,466
GUI\Wizard pages\Add backup\Strings\SettingOverrides.de-DE.resx,BackendLoadError,updated,An error occured while loading backend settings: {0},Fehler beim Laden der Einstellungen für das Backend (Sicherungsziel): {0},Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,467
GUI\Wizard pages\Add backup\Strings\SettingOverrides.de-DE.resx,CompressionLoadError,updated,An error occured while loading compression settings: {0},"Fehler beim Laden der Kompressions-Einstellungen: {0}
",Translated 2011-02,21/02/2011,Translated in week 08/2011,by E.Mair,,,,468
GUI\Wizard pages\Add backup\Strings\SettingOverrides.de-DE.resx,EncryptionLoadError,updated,An error occured while loading encryption settings: {0},"Fehler beim Laden der Verschlüsselungs-Einstellungen: {0}
",Translated 2011-02,21/02/2011,Translated in week 08/2011,by E.Mair,,,,469
GUI\Wizard pages\Add backup\Strings\SettingOverrides.de-DE.resx,GenericModuleLoadError,updated,An error occured while loading generic module settings: {0},Fehler beim Laden der allgemeinen Modul-Einstellungen: {0},Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,470
GUI\Wizard pages\Add backup\Strings\SettingOverrides.de-DE.resx,PageDescription,updated,"On this page you can override all settings supported by Duplicati. This is very advanced, so be carefull!",Hier können Sie alle Einstellungen von Duplicati durch eigene Einstellungen ersetzen. Dies erfordert genaue Kenntnisse. Bitte gehen Sie vorsichtig damit um!,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,471
GUI\Wizard pages\Add backup\Strings\SettingOverrides.de-DE.resx,PageTitle,updated,Override settings,Einstellungen ersetzen,Translated 2011-02,21/02/2011,Translated in week 08/2011,by E.Mair,,,,472
GUI\Wizard pages\Add backup\Strings\ThrottleOptions.de-DE.resx,PageDescription,updated,On this page you may select limits that prevent the backup procedure from using too many resources,"Hier können Sie Grenzen definieren, die verhindern, dass die Sicherung zu viele Ressourcen in Anspruch nimmt.",Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,473
GUI\Wizard pages\Add backup\Strings\ThrottleOptions.de-DE.resx,PageTitle,updated,Select how to limit the backup,"Wie soll erreicht werden, dass nicht zu viele Ressourcen durch die Sicherung beansprucht werden?",Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,474
GUI\Wizard pages\Add backup\ThrottleOptions.de-DE.resx,AsyncEnabled.Text,updated,Upload asynchronously,Asynchrones Hochladen,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,369
GUI\Wizard pages\Add backup\ThrottleOptions.de-DE.resx,BackupLimitEnabled.Text,updated,Each backup size limit ,Max. Größe der Sicherung,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,368
GUI\Wizard pages\Add backup\ThrottleOptions.de-DE.resx,label1.Text,updated,Size of each volume,Größe eines Volumes,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,370
GUI\Wizard pages\Backends\RawContainer.de-DE.resx,label1.Text,updated,Destination,Ziel,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,371
GUI\Wizard pages\Delete backup\DeleteFinished.de-DE.resx,label1.Text,updated,Summary,Zusammenfassung,Translated 2011-02,19/02/2011,Translated in week 07/2011,by E.Mair,,,,372
GUI\Wizard pages\Delete backup\DeleteFinished.de-DE.resx,label2.Text,updated,Warning: You cannot restore the files after the backup is deleted!!!,"Warnung: Die Dateien können nicht wiederhergestellt werden, wenn die Sicherung gelöscht wurde!",Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,373
GUI\Wizard pages\Delete backup\DeleteFinished.de-DE.resx,label3.Text,updated,"Note that the actual files will not be removed from the storage backend, you must remove the files manually.","Hinweis: Die eigentlichen Dateien werden nicht vom Speicherort gelöscht, sie müssen manuell entfernt werden.",Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,374
GUI\Wizard pages\Delete backup\Strings\DeleteFinished.de-DE.resx,PageDescription,updated,You are now ready to delete the backup. Please note that you cannot restore the backup ever again,"Sie können nun die Sicherung löschen. Bitte beachten Sie, dass Sie diese Sicherung dann nie wiederherstellen können",Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,475
GUI\Wizard pages\Delete backup\Strings\DeleteFinished.de-DE.resx,PageTitle,updated,Delete backup,Sicherung löschen,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,476
GUI\Wizard pages\Delete backup\Strings\DeleteFinished.de-DE.resx,SummaryText,updated,"Action: Delete backup
Name: {0}","Vorgang: Sicherung Löschen
Name: {0}",Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,477
GUI\Wizard pages\FirstLaunch.de-DE.resx,CreateNew.Text,updated,Setup a new backup,Eine neue Sicherung einrichten,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,260
GUI\Wizard pages\FirstLaunch.de-DE.resx,RestoreFiles.Text,updated,Restore files from a backup,Dateien aus einer Sicherung wiederherstellen,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,266
GUI\Wizard pages\FirstLaunch.de-DE.resx,RestoreFilesHelp.Text,updated,"You do not want to set up Duplicati, but just want to restore some files","Sie möchten Duplicati jetzt nicht einrichten, sondern nur einige Dateien wiederherstellen",Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,265
GUI\Wizard pages\FirstLaunch.de-DE.resx,RestoreSettingsHelp.Text,updated,"You have used Duplicati before, and want to restore your setup","Sie haben Duplicati bereits verwendet, und möchten Ihre Einstellungen wiederherstellen",Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,264
GUI\Wizard pages\FirstLaunch.de-DE.resx,RestoreSetup.Text,updated,Restore settings from a previous Duplicati installation,Einstellungen aus einer früheren Installation von Duplicati wiederherstellen,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,261
GUI\Wizard pages\FirstLaunch.de-DE.resx,SetupNewBackupHelp.Text,updated,"You have not used Duplicati before, or want to start over",Sie haben Duplicati noch nicht verwendet oder möchten noch einmal von vorn anfangen,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,263
GUI\Wizard pages\FirstLaunch.de-DE.resx,SimpleHelpHeader.Text,updated,"Select one of the options below, and click next","Wählen Sie eine der folgenden Optionen aus, und drücken Sie Weiter",Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,262
GUI\Wizard pages\MainPage.de-DE.resx,Backup.Text,updated,Run a backup immediately,Eine Sicherung sofort ausführen,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,268
GUI\Wizard pages\MainPage.de-DE.resx,CreateNew.Text,updated,Schedule a new backup,Eine neue Sicherung planen,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,272
GUI\Wizard pages\MainPage.de-DE.resx,donate_button.ToolTip,updated,"Show your appreciation by donating, any amount is accepted","Bekunden Sie Ihre Wertschätzung mit einer Spende, jeder Betrag ist willkommen",Translated 2011-02,19/02/2011,Translated in week 07/2011,by E.Mair,,,,275
GUI\Wizard pages\MainPage.de-DE.resx,donate_link.Text,updated,Support Duplicati,Unterstützen Sie Duplicati,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,273
GUI\Wizard pages\MainPage.de-DE.resx,donate_link.ToolTip,updated,"Show your appreciation by donating, any amount is accepted","Bekunden Sie Ihre Wertschätzung mit einer Spende, jeder Betrag ist willkommen",Translated 2011-02,19/02/2011,Translated in week 07/2011,by E.Mair,,,,274
GUI\Wizard pages\MainPage.de-DE.resx,Edit.Text,updated,Edit an existing backup,Eine vorhandene Sicherung bearbeiten,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,271
GUI\Wizard pages\MainPage.de-DE.resx,label1.Text,updated,What do you want to do?,Was möchten Sie tun?,Translated 2011-02,19/02/2011,Translated in week 07/2011,by E.Mair,,,,267
GUI\Wizard pages\MainPage.de-DE.resx,Remove.Text,updated,Remove an existing backup,Eine vorhandene Sicherung entfernen,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,269
GUI\Wizard pages\MainPage.de-DE.resx,Restore.Text,updated,Restore files from a backup,Dateien aus einer Sicherung wiederherstellen,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,270
GUI\Wizard pages\Restore\FinishedRestore.de-DE.resx,label1.Text,updated,Summary,Zusammenfassung,Translated 2011-02,19/02/2011,Translated in week 07/2011,by E.Mair,,,,375
GUI\Wizard pages\Restore\FinishedRestore.de-DE.resx,RunInBackground.Text,updated,Run restore operation as a background job,Wiederherstellung im Hintergrund ausführen,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,376
GUI\Wizard pages\Restore\SelectBackupVersion.de-DE.resx,label1.Text,updated,Select the backup you want to restore,"Wählen Sie die Sicherung, die Sie wiederherstellen möchten",Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,377
GUI\Wizard pages\Restore\Strings\FinishedRestore.de-DE.resx,MostRecent,updated,most recent,jüngste,Improved 2011-04,08/04/2011,Translated in week 14/2011,by Mathias,,,,478
GUI\Wizard pages\Restore\Strings\FinishedRestore.de-DE.resx,PageDescription,updated,Duplicati is now ready to restore your files.,Duplicati kann nun Ihre Dateien wiederherstellen,Translated 2011-02,21/02/2011,Translated in week 08/2011,by E.Mair,,,,479
GUI\Wizard pages\Restore\Strings\FinishedRestore.de-DE.resx,PageTitle,updated,Ready to restore files,Die Dateien können nun wiederhergestellt werden,Translated 2011-02,21/02/2011,Translated in week 08/2011,by E.Mair,,,,480
GUI\Wizard pages\Restore\Strings\FinishedRestore.de-DE.resx,RestoreFailedError,updated,The restore operation failed: {0},Wiederherstellung fehlgeschlagen: {0},Translated 2011-02,21/02/2011,Translated in week 08/2011,by E.Mair,,,,481
GUI\Wizard pages\Restore\Strings\FinishedRestore.de-DE.resx,RestoreWaitDialogTitle,updated,"Restoring files, please wait...","Die Dateien werden wiederhergestellt, bitte warten ...",Translated 2011-02,21/02/2011,Translated in week 08/2011,by E.Mair,,,,482
