"GUI\Strings\MainForm.ru-RU.resx","BalloonTip_Started","updated","Running {0}","Работает {0}"
"GUI\Strings\MainForm.ru-RU.resx","BalloonTip_Stopped","updated","Finished {0}","Завершено {0}"
"GUI\Strings\MainForm.ru-RU.resx","BalloonTip_Warning","updated","Backup {0} gave a warning","Копирование {0} с предупреждением"
"GUI\Strings\MainForm.ru-RU.resx","ExitWhileBackupIsRunningQuestion","updated","A backup is currently running, do you want to stop the backup so Duplicati can exit?","Копирование запущено, хотите завершить его и выйти?"
"GUI\Strings\MainForm.ru-RU.resx","MultipleNamedBackupsFound","updated","The backup named ""{0}"" was found {1} times","Копирование ""{0}"" было найдено {1} раз(а)"
"GUI\Strings\MainForm.ru-RU.resx","NamedBackupGroupNotFound","updated","The backup group named ""{0}"" was not found","Группа копирований ""{0}"" не найдена"
"GUI\Strings\MainForm.ru-RU.resx","NamedBackupNotFound","updated","The backup named ""{0}"" was not found","Копирование ""{0}"" не найдено"
"GUI\Strings\MainForm.ru-RU.resx","PauseOperationFailed","updated","Failed to execute the Pause request: {0}","Приостановка не получилась: {0}"
"GUI\Strings\MainForm.ru-RU.resx","TerminateForExitQuestion","updated","Duplicati is attempting to quit, but a backup is running.
Do you want Duplicati to continue waiting for the backup to stop?","Duplicati пытается завершить работу, но сейчас запущено копирование.
Подождать до завершения копирования?"
"GUI\Strings\MainForm.ru-RU.resx","TrayStatusPause","updated","Duplicati is currently paused","Duplicati сейчас приостановлен"
"GUI\Strings\MainForm.ru-RU.resx","TrayStatusReady","updated","Duplicati is ready","Duplicati готов к работе"
"GUI\Strings\MainForm.ru-RU.resx","TrayStatusRunning","updated","Duplicati is running {0}","Запущено {0}"
"GUI\Strings\Program.ru-RU.resx","AnotherInstanceDetected","updated","Another instance is running, and was notified","Два экземпляра программы одновременно запускать нельзя"
"GUI\Strings\Program.ru-RU.resx","DatabaseOpenError","updated","Failed to create, open or upgrade the database.
Error message: {0}","Не получилось создать, открыть или обновить базу данных.
Сообщение об ошибке: {0}"
"GUI\Strings\Program.ru-RU.resx","FullCommandDescription","updated","Forces the --run-backup command to perform a full backup","Используйте --run-backup чтобы сделать полное копирование"
"GUI\Strings\Program.ru-RU.resx","HelpCommandDescription","updated","Displays this help","Показать этот текст"
"GUI\Strings\Program.ru-RU.resx","HelpDisplayDialog","updated","Supported commandline arguments:

{0}","Поддерживаемые аргументы команды:

{0}"
"GUI\Strings\Program.ru-RU.resx","HelpDisplayFormat","not-updated","--{0}: {1}",""
"GUI\Strings\Program.ru-RU.resx","LanguageSelectionError","updated","Failed to set the user interface language: {0}","Не удалось установить язык интерфейса: {0}"
"GUI\Strings\Program.ru-RU.resx","LogfileCommandDescription","updated","Outputs log information to the file given","Пишет протокол в файл"
"GUI\Strings\Program.ru-RU.resx","LoglevelCommandDescription","updated","Determines the amount of information written in the log file","Определяет, сколько записано информации в файл протокола"
"GUI\Strings\Program.ru-RU.resx","PauseCommandDescription","updated","Pauses Duplicati, supply a time eg. 5m to limit pause to 5 minutes","Останавливает программу на время, 5m означает 5 минут"
"GUI\Strings\Program.ru-RU.resx","PortablemodeCommandDescription","updated","Activates portable mode where the database is placed below the program executable","Активирует режим переносимости, если база данных программы помещена в подпапку папки с файлом программы"
"GUI\Strings\Program.ru-RU.resx","ResumeCommandDescription","updated","Resumes operation of Duplicati, if paused","Продолжает работу программы, если была приостановлена"
"GUI\Strings\Program.ru-RU.resx","RunbackupCommandDescription","updated","Runs the backup with the name supplied. If no backup name is supplied, the available backups are displayed","Запускает указанное задание, если не указано, показывает, какие есть"
"GUI\Strings\Program.ru-RU.resx","RunbackupGroupCommandDescription","updated","Runs all backups in the group with the name supplied. If no group name is supplied, the available backups are displayed. If the group name is not found, an error message is displayed.","Запускает все задания из указанной группы, если не указано, показывает, какие есть"
"GUI\Strings\Program.ru-RU.resx","SeriousError","updated","A serious error occured in Duplicati: {0}","Серьезная ошибка программы: {0}"
"GUI\Strings\Program.ru-RU.resx","ShowstausCommandDescription","updated","Displays the status window","Показывает окно состояния"
"GUI\Strings\Program.ru-RU.resx","ShowwizardCommandDescription","updated","Displays the wizard window","Показывает окно мастера настройки"
"GUI\Strings\Program.ru-RU.resx","StartupFailure","updated","Unable to start up, perhaps another process is already running?
Error message: {0}","Не могу запуститься - может, другая копия уже запущена?
Ошибка: {0}"
"GUI\Strings\Program.ru-RU.resx","TraylessCommandDescription","updated","Runs Duplicati without showing the tray icon, closing the main window closes Duplicati","Запускает программу без иконки в панели задач, закрывание окна закроет программу"
"GUI\Strings\Program.ru-RU.resx","UnencrypteddatabaseCommandDescription","updated","Disables database encryption","Запрещает шифрование базы данных"
"GUI\Strings\Program.ru-RU.resx","WrongSQLiteVersion","updated","Unsupported version of SQLite detected ({0}), must be {1} or higher","Неподдерживаемая версия SQLite  ({0}), надо {1} или новее"
"GUI\Strings\Scheduler.ru-RU.resx","InvalidTimeSetupError","not-updated","Unable to find a valid date, given the start date {0}, the repetition interval {1} and the allowed days {2}",""
"GUI\Strings\ServiceStatus.ru-RU.resx","BackupImmediate","updated","Now","Сейчас"
"GUI\Strings\ServiceStatus.ru-RU.resx","BackupStatusError","updated","Failed backup","Неудавшееся копирование"
"GUI\Strings\ServiceStatus.ru-RU.resx","BackupStatusOK","updated","Successfull backup","Удавшееся копирование"
"GUI\Strings\ServiceStatus.ru-RU.resx","BackupStatusPartial","updated","Backup only processed some of the files","Копирование удалось не для всех файлов"
"GUI\Strings\ServiceStatus.ru-RU.resx","BackupStatusWarning","updated","Completed backup with warnings","Копирование завершилось с предупреждениями"
"GUI\Strings\ServiceStatus.ru-RU.resx","DialogTitle","updated","Duplicati {0} - Status","Duplicati {0} - Состояние"
"GUI\Strings\ServiceStatus.ru-RU.resx","NoFilesInBackupMessages","updated","The backup has no changes","Копирование не изменено"
"GUI\Strings\ServiceStatus.ru-RU.resx","QuickActionExit","updated","Close Duplicati","Закрыть Duplicati"
"GUI\Strings\ServiceStatus.ru-RU.resx","QuickActionPause","updated","Pause","Пауза"
"GUI\Strings\ServiceStatus.ru-RU.resx","QuickActionPause10","updated","Pause for 10 minutes","Пауза на 10 минут"
"GUI\Strings\ServiceStatus.ru-RU.resx","QuickActionPause15","updated","Pause for 15 minutes","Пауза на 15 минут"
"GUI\Strings\ServiceStatus.ru-RU.resx","QuickActionPause30","updated","Pause for 30 minutes","Пауза на 30 минут"
"GUI\Strings\ServiceStatus.ru-RU.resx","QuickActionPause5","updated","Pause for 5 minutes","Пауза на 5 минут"
"GUI\Strings\ServiceStatus.ru-RU.resx","QuickActionPause60","updated","Pause for 60 minutes","Пауза на 60 минут"
"GUI\Strings\ServiceStatus.ru-RU.resx","QuickActionResume","updated","Resume","Продолжение"
"GUI\Strings\ServiceStatus.ru-RU.resx","QuickActionStop","updated","Stop the current backup","Остановить идущее копирование"
"GUI\Strings\ServiceStatus.ru-RU.resx","QuickActionThrottle","updated","Throttle options ...","Лимиты ..."
"GUI\Strings\ServiceStatus.ru-RU.resx","SelectQuickAction","updated","- Select action -","- Выберите действие -"
"GUI\Strings\ServiceStatus.ru-RU.resx","StatusBackup","updated","Backup: {0}","Копирование: {0}"
"GUI\Strings\ServiceStatus.ru-RU.resx","StatusPaused","updated","Duplicati is currently paused","Duplicati остановлен"
"GUI\Strings\ServiceStatus.ru-RU.resx","StatusRestore","updated","Restore: {0}","Восстановление: {0}"
"GUI\Strings\ServiceStatus.ru-RU.resx","StatusWaiting","updated","Waiting for next backup","Ожидание следующего копирования"
"GUI\Strings\ServiceStatus.ru-RU.resx","SwitchToAdvanced","updated","Advanced >>>","Дополнительно >>>"
"GUI\Strings\ServiceStatus.ru-RU.resx","SwitchToSimple","updated","Simple <<<","Короче <<<"
"GUI\Strings\TaskType.ru-RU.resx","FullBackup","not-updated","Full backup",""
"GUI\Strings\TaskType.ru-RU.resx","IncrementalBackup","not-updated","Incremental backup",""
"GUI\Strings\TaskType.ru-RU.resx","ListActualFiles","not-updated","List actual files",""
"GUI\Strings\TaskType.ru-RU.resx","ListBackupEntries","not-updated","List backup entries",""
"GUI\Strings\TaskType.ru-RU.resx","ListBackups","not-updated","List backups",""
"GUI\Strings\TaskType.ru-RU.resx","ListFiles","not-updated","List files",""
"GUI\Strings\TaskType.ru-RU.resx","RemoveAllButNFull","not-updated","Remove all but n full",""
"GUI\Strings\TaskType.ru-RU.resx","RemoveOlderThan","not-updated","Remove older than",""
"GUI\Strings\TaskType.ru-RU.resx","Restore","not-updated","Restore",""
"GUI\Strings\TaskType.ru-RU.resx","RestoreSetup","not-updated","Restore setup",""
"GUI\Strings\TrayIconWrapper.ru-RU.resx","GtkLoadError","updated","Gtk could not be loaded, using windows forms implementation.
Error message: {0}","Gtk не загрузить, используем формы windows.
Сообщение об ошибке: {0}"
"GUI\Strings\TrayIconWrapper.ru-RU.resx","GtkNotFoundError","updated","Unable to locate gtk assemblies","Не могу найти сборки gtk"
"GUI\Strings\TrayIconWrapper.ru-RU.resx","GtkTooOldError","updated","Gtk found, but it has version {0} and must be at least {1}","Найден gtk версии {0}, а должно быть не менее {1}"
"GUI\Strings\WizardHandler.ru-RU.resx","ResumeNowQuestion","updated","Duplicati is currently paused, so the backup won't run until Duplicati is resumed.
Do you want Duplicati to resume now so the backup can run immediately?","Программа остановлена, копирование отложено до возобновления программы
Хотите возобновить работу программы сейчас, чтобы запустить копирование?"
"GUI\Strings\WizardHandler.ru-RU.resx","SetupRestoreSuccess","updated","The previous Duplicati setup is now restored!","Восстановлены предыдущие настройки Duplicati"
"GUI\Strings\WizardHandler.ru-RU.resx","StopBackupError","updated","An error occured while attempting to stop the running backup: {0}","Ошибка при остановке запущенного копирования: {0}"
"GUI\Strings\WizardHandler.ru-RU.resx","StopRunningBackupQuestion","updated","The backup you want to delete is currently running.
Do you want to stop it so the delete can proceed?","Задание, которое вы хотите удалить, сейчас запущено.
Хотите остановить его и удалить?"
"GUI\Strings\WizardHandler.ru-RU.resx","UnableToStopBackupError","updated","Duplicati attempted to stop the backup, but did not succeed.
Press ""Finish"" to attempt the delete again.","Программа попыталась остановить копирование, но не смогла.
Нажмите ""Завершить"", чтобы попытаться удалить его снова."
"GUI\Strings\WizardHandler.ru-RU.resx","WizardFormTitle","updated","Duplicati Setup Wizard","Настройка Duplicati"
"GUI\ThrottleControl.ru-RU.resx","$this.Text","updated","Throttle control","Ограничения"
"GUI\ThrottleControl.ru-RU.resx","CancelBtn.Text","updated","Cancel","Отмена"
"GUI\ThrottleControl.ru-RU.resx","OKBtn.Text","missing","OK",""
"GUI\Wizard pages\Add backup\AdvancedOptions.ru-RU.resx","EditFilters.Text","updated","Modify filters that control what files are included in the backup","Изменить фильтры, определяющие, какие файлы включать в копию"
"GUI\Wizard pages\Add backup\AdvancedOptions.ru-RU.resx","EditOverrides.Text","updated","Manually override settings (advanced)","Вручную изменить настройки (для опытных)"
"GUI\Wizard pages\Add backup\AdvancedOptions.ru-RU.resx","IncludeDuplicatiSetup.Text","updated","Include the current Duplicati setup in the backup","Включить настройки программы в копию"
"GUI\Wizard pages\Add backup\AdvancedOptions.ru-RU.resx","LimitOptions.Text","updated","Set limits, such as volumesize and bandwidth limits","Укажите лимиты: размер копий и ограничение на канал связи"
"GUI\Wizard pages\Add backup\AdvancedOptions.ru-RU.resx","SelectCleanup.Text","updated","Select when to remove old backups","Укажите, когда удалять старые копии"
"GUI\Wizard pages\Add backup\AdvancedOptions.ru-RU.resx","SelectWhen.Text","updated","Select when and how often the backup should run","Укажите, когда и как часто запускать задание"
"GUI\Wizard pages\Add backup\CleanupSettings.ru-RU.resx","CleanFullBackupHelptext.Text","updated","To prevent the backups from growing indefinetly, old backups should be deleted regularly","Чтобы копии не заняли слишком много места, старые копии следует регулярно удалять"
"GUI\Wizard pages\Add backup\CleanupSettings.ru-RU.resx","EnableCleanupDuration.Text","updated","Never keep backups older than this","Не хранить копии, старее чем"
"GUI\Wizard pages\Add backup\CleanupSettings.ru-RU.resx","EnableFullBackupClean.Text","updated","Never keep more than this many full backups","Хранить полных копий, штук, не более "
"GUI\Wizard pages\Add backup\CleanupSettings.ru-RU.resx","IgnoreTimestamps.Text","updated","Ignore file modification timestamp when making incremental backups","Игнорировать время изменения файла при инкрементальном копировании"
"GUI\Wizard pages\Add backup\FinishedAdd.ru-RU.resx","label1.Text","unused","","Сводка"
"GUI\Wizard pages\Add backup\FinishedAdd.ru-RU.resx","RunNow.Text","updated","Run backup now","Запустить копирование"
"GUI\Wizard pages\Add backup\FinishedAdd.ru-RU.resx","TabCommandLine.Text","missing","Command Line",""
"GUI\Wizard pages\Add backup\FinishedAdd.ru-RU.resx","TabSummary.Text","missing","Summary",""
"GUI\Wizard pages\Add backup\PasswordSettings.ru-RU.resx","EnablePassword.Text","updated","Protect the backups with this password","Защитить копии паролем"
"GUI\Wizard pages\Add backup\PasswordSettings.ru-RU.resx","EncryptionModule.ToolTip","updated","Choose the encryption method","Выберите метод шифрования"
"GUI\Wizard pages\Add backup\PasswordSettings.ru-RU.resx","EncryptionModuleLabel.Text","updated","Encryption method","Метод шифрования"
"GUI\Wizard pages\Add backup\PasswordSettings.ru-RU.resx","GeneratePasswordButton.ToolTip","updated","Click here to generate a random password","Нажмите, чтобы программа придумала пароль"
"GUI\Wizard pages\Add backup\PasswordSettings.ru-RU.resx","PasswordHelptext.Text","updated","It is highly recommended that you use a strong password, as that will ensure that no-one but you can retrieve the files. Be sure to write down the password, as the backups will be useless without it.","Придумайте сложный пароль, чтобы никто его не узнал. Скрытно запишите его в надежном месте. Забудете - копию будет не открыть!"
"GUI\Wizard pages\Add backup\PasswordSettings.ru-RU.resx","UseSettingsAsDefault.Text","updated","Use these settings on new backups","Применять настройки ко всем новым копиям"
"GUI\Wizard pages\Add backup\PasswordSettings.ru-RU.resx","UseSettingsAsDefault.ToolTip","updated","If this box is checked, Duplicati will apply the chosen encryption settings to all new backups","Если отмечено, программа применит эти настройки шифрования ко всем новым копиям"
"GUI\Wizard pages\Add backup\SelectFiles.ru-RU.resx","appdataSize.Text","missing","(...)",""
"GUI\Wizard pages\Add backup\SelectFiles.ru-RU.resx","desktopSize.Text","missing","(...)",""
"GUI\Wizard pages\Add backup\SelectFiles.ru-RU.resx","DocumentsRadio.Text","updated","My documents","Мои документы"
"GUI\Wizard pages\Add backup\SelectFiles.ru-RU.resx","FolderRadio.Text","updated","Custom folder list","Создать свой список папок"
"GUI\Wizard pages\Add backup\SelectFiles.ru-RU.resx","IncludeDesktop.Text","updated","Include files on the desktop","Включить фалы на рабочем столе"
"GUI\Wizard pages\Add backup\SelectFiles.ru-RU.resx","IncludeDocuments.Text","updated","Include documents","Включить Документы"
"GUI\Wizard pages\Add backup\SelectFiles.ru-RU.resx","IncludeImages.Text","updated","Include my images","Включить папку Мои Рисунки"
"GUI\Wizard pages\Add backup\SelectFiles.ru-RU.resx","IncludeMusic.Text","updated","Include my music","Включить папку Моя Музыка"
"GUI\Wizard pages\Add backup\SelectFiles.ru-RU.resx","IncludeSettings.Text","updated","Include application settings","Включить настройки приложений"
"GUI\Wizard pages\Add backup\SelectFiles.ru-RU.resx","myDocumentsSize.Text","missing","(...)",""
"GUI\Wizard pages\Add backup\SelectFiles.ru-RU.resx","myMusicSize.Text","missing","(...)",""
"GUI\Wizard pages\Add backup\SelectFiles.ru-RU.resx","myPicturesSize.Text","missing","(...)",""
"GUI\Wizard pages\Add backup\SelectFiles.ru-RU.resx","totalSize.Text","updated","Calculating size","Подсчет размера"
"GUI\Wizard pages\Add backup\SelectName.ru-RU.resx","button1.Text","updated","Add a group","Добавить группу"
"GUI\Wizard pages\Add backup\SelectName.ru-RU.resx","label1.Text","updated","Backup name","Название задания на копирование"
"GUI\Wizard pages\Add backup\SelectName.ru-RU.resx","label2.Text","updated","Place the backup in a group (optional)","Поместить задание на копирование в группу (по желанию)"
"GUI\Wizard pages\Add backup\SelectWhen.ru-RU.resx","AlwaysFullRadio.Text","updated","Always perform a full backup, never incremental (not recommended)","Всегда делать полное копирование, без инкрементальных (не советуем)"
"GUI\Wizard pages\Add backup\SelectWhen.ru-RU.resx","Day1Label.Text","updated","Mon","ПН"
"GUI\Wizard pages\Add backup\SelectWhen.ru-RU.resx","Day2Label.Text","updated","Tue","ВТ"
"GUI\Wizard pages\Add backup\SelectWhen.ru-RU.resx","Day3Label.Text","updated","Wen","СР"
"GUI\Wizard pages\Add backup\SelectWhen.ru-RU.resx","Day4Label.Text","updated","Thu","ЧТ"
"GUI\Wizard pages\Add backup\SelectWhen.ru-RU.resx","Day5Label.Text","updated","Fri","ПТ"
"GUI\Wizard pages\Add backup\SelectWhen.ru-RU.resx","Day6Label.Text","updated","Sat","СБ"
"GUI\Wizard pages\Add backup\SelectWhen.ru-RU.resx","Day7Label.Text","updated","Sun","ВС"
"GUI\Wizard pages\Add backup\SelectWhen.ru-RU.resx","FullStrategyPanel.Text","updated","Full / Incremental strategy","Выбор полного/инкрементального копирования"
"GUI\Wizard pages\Add backup\SelectWhen.ru-RU.resx","IncrementalPeriodRadio.Text","updated","Incremental, then full after this period:","Инкрементальное, затем полное через:"
"GUI\Wizard pages\Add backup\SelectWhen.ru-RU.resx","label1.Text","updated","Run the backup at this time","Запустить копирование в это время"
"GUI\Wizard pages\Add backup\SelectWhen.ru-RU.resx","label2.Text","updated","Interval","Интервал"
"GUI\Wizard pages\Add backup\SelectWhen.ru-RU.resx","label3.Text","updated","Allowed days","Допустимые дни"
"GUI\Wizard pages\Add backup\SelectWhen.ru-RU.resx","NeverFullRadio.Text","updated","Always perform an incremental backup, never full (not recommended)","Всегда делать инкрементальное копирование, не делая полное (плохая идея)"
"GUI\Wizard pages\Add backup\SelectWhen.ru-RU.resx","NoScheduleRadio.Text","updated","Never run automatically, only run when I manually start it (not recommended)","Запускать только вручную (не рекомендуется)"
"GUI\Wizard pages\Add backup\SelectWhen.ru-RU.resx","ScheduleRadio.Text","updated","Run backup at specified interval (recommended)","Автоматически запускать копирование (рекомендуется) с интервалом"
"GUI\Wizard pages\Add backup\SettingOverrides.ru-RU.resx","dataGridViewTextBoxColumn1.HeaderText","updated","argument","аргумент"
"GUI\Wizard pages\Add backup\Strings\AdvancedOptions.ru-RU.resx","PageDescription","updated","On this page you can select more advanced settings for your backup. If you prefer, you can ignore those settings, and use the duplicati defaults.","Здесь можно сделать дополнительные настройки копирования. Можете оставить стандартные настройки программы."
"GUI\Wizard pages\Add backup\Strings\AdvancedOptions.ru-RU.resx","PageTitle","updated","Advanced settings","Дополнительные настройки"
"GUI\Wizard pages\Add backup\Strings\CleanupSettings.ru-RU.resx","DisabledCleanupWarning","updated","You have disabled backup removal. If no backups are removed, the amount of stored data will increase forever.
Disabling backup cleanup may result in storage space being exhausted.
Do you want to continue without backup removal backups?","Вы запретили удаление копий. Если сохранять все копии, они когда-нибудь замут все место в хранилище.
Сохранить эту настройку несмотря на опасность переполнения хранилища?"
"GUI\Wizard pages\Add backup\Strings\CleanupSettings.ru-RU.resx","PageDescription","updated","To ensure that backups do not grow indefinately, Duplicati can automatically remove old backups.","Чтобы копии не заняли все место, программа может автоматически удалять старые копии."
"GUI\Wizard pages\Add backup\Strings\CleanupSettings.ru-RU.resx","PageTitle","updated","Select cleanup options","Выберите варианты удаления"
"GUI\Wizard pages\Add backup\Strings\CleanupSettings.ru-RU.resx","TooShortCleanupDurationDay","updated","The cleanup duration entered is less than 1 day. This will give very poor system performance.","Установлен срок очистки меньше одного дня. Это вызовет проблемы со скоростью работы."
"GUI\Wizard pages\Add backup\Strings\CleanupSettings.ru-RU.resx","TooShortFullDuration","updated","The full backup duration entered is less than ten minutes. This will give very poor system performance.","Длительность полного копирования, которую вы ввели, меньше 10 минут. Это вызовет проблемы с производительностью системы."
"GUI\Wizard pages\Add backup\Strings\EditFilters.ru-RU.resx","PageDescription","updated","On this page you can modify filters that control what files are included in the backup.","Здесь можно изменить шаблоны, определяющие, какие файлы включить в копию."
"GUI\Wizard pages\Add backup\Strings\EditFilters.ru-RU.resx","PageTitle","updated","Edit filters","Изменить фильтры"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.ru-RU.resx","PageDescription","updated","You have now entered all the required data, and can now create the backup.","Вы указали все, что надо, и теперь можно делать копию."
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.ru-RU.resx","PageDescriptionModify","updated","The backup modifications are now ready to be saved.","Теперь изменения задания можно сохранить"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.ru-RU.resx","PageTitle","updated","Ready to add backup","Задание на копирование готово к добавлению"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.ru-RU.resx","PageTitleModify","updated","Ready to save changes","Изменения готовы к сохранению"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.ru-RU.resx","SummaryAction","updated","Action","Действие"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.ru-RU.resx","SummaryActionAdd","updated","Add new backup","Добавить новое задание"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.ru-RU.resx","SummaryActionModify","updated","Modify backup","Изменить задание"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.ru-RU.resx","SummaryDestination","updated","Destination","Куда"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.ru-RU.resx","SummaryDestinationPath","updated","Destination path","Путь, куда копировать"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.ru-RU.resx","SummaryFullBackupEach","updated","Full backup each","Полное копирование каждые"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.ru-RU.resx","SummaryKeepFullBackups","updated","Keep full backups","Сохранить полные копии"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.ru-RU.resx","SummaryRepeat","updated","Repeat","Повторить"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.ru-RU.resx","SummarySourceFolder","updated","Source folder","Папка-источник"
"GUI\Wizard pages\Add backup\Strings\FinishedAdd.ru-RU.resx","SummaryWhen","updated","When","Когда"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.ru-RU.resx","ChangePasswordQuestion","updated","Are you sure you want to change the current password to a new random one?","Действительно хотите изменить пароль на новый придуманный программой?"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.ru-RU.resx","EmptyPasswordError","updated","You must enter a password, remove the check mark next to the box to disable encryption of the backups.","Введите пароль или снимите галочку для отмены шифрования копий"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.ru-RU.resx","EnablePasswordRestoreText","updated","Backup is protected with password","Копия защищена паролем"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.ru-RU.resx","EncryptionModuleLoadError","updated","Failed to load the encryption modules: {0}","Не получилось загрузить модуль шифрования: {0}"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.ru-RU.resx","NewGeneratedPasswordWarning","updated","You have generated a new random password.
Please write down the password and store it in a safe location.
Without this password, you will not be able to recover a single file from the backups!

You cannot recover the password from within Duplicati after saving this setup.

Are you sure you have a safely stored copy of the generated password?","Для вас придуман новый пароль.
Запишите его и сохраните в надежном месте.
Без пароля из копии нельзя получить ни один файл!

Программа не хранит пароль - запомните его сами!

Вы запомнили и записали пароль в надежное место?"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.ru-RU.resx","NoEncryptionMethodSelected","updated","You must select an encryption method.","Выберите метод шифрования."
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.ru-RU.resx","NoPasswordWarning","updated","If the backup is stored on machine or device that is not under your direct control,
it is possible that others may view the files you have stored in the backups.
It is highly recomended that you enable encryption.
Do you want to continue without encryption?","Если копия хранится не на вашем личном сервере, доступном только вам,
другие люди теоретически могут получить доступ к вашим копиям.
Поэтому рекомендуется включить шифрование.
Уверены, что надо продолжить без шифрования?"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.ru-RU.resx","PageDescription","updated","On this page you can select options that protect your backups from being read or altered.","Здесь вы можете указать настройки защиты ваших копий от чтения посторонними и подмены содержимого."
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.ru-RU.resx","PageDescriptionRestore","updated","Enter the encryption settings that were used to create the backup originally","Введите настройки шифрования, которые использовались при создании копии."
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.ru-RU.resx","PageTitle","updated","Select password for the backup","Придумайте пароль для задания на копирование"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.ru-RU.resx","PasswordChangedWarning","updated","****************** WARNING ***********************
You are modifying the password settings for an existing backup.
If you save these changes, you will no longer be able to recover previously backed up files.
Are you absolutely sure you want to continue?","****************** ВНИМАНИЕ ***********************
Вы изменяете пароль для существующего задания на копирования.
Если вы это сделаете, то все ранее сохраненные этим заданием файлы
пропадут.    Вы УВЕРЕНЫ, что хотите этого?
"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.ru-RU.resx","CalculatingSize","updated","Calculating size ...","Считаем размер ..."
"GUI\Wizard pages\Add backup\Strings\SelectFiles.ru-RU.resx","CalculatingSizeMarker","not-updated","(...)",""
"GUI\Wizard pages\Add backup\Strings\SelectFiles.ru-RU.resx","DuplicateFolderError","updated","The folder ""{0}"" is included twice","Папка ""{0}"" включена дважды"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.ru-RU.resx","FinalSizeCalculated","updated","The selected items take up {0} of space","Выбранные элементы займут {0} "
"GUI\Wizard pages\Add backup\Strings\SelectFiles.ru-RU.resx","FolderDoesNotExistWarning","updated","The folder ""{0}"" does not exist.
How do you want to proceed?","Папка ""{0}"" не существует.
Что делать?"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.ru-RU.resx","NoFilesSelectedError","updated","You have not included any files.","Вы не выбрали ни один файл."
"GUI\Wizard pages\Add backup\Strings\SelectFiles.ru-RU.resx","PageDescription","updated","On this page you must select the folder and files you wish to backup","Выберите, какие папки и файлы надо копировать"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.ru-RU.resx","PageTitle","updated","Select files to backup","Выберите, какие файлы копировать"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.ru-RU.resx","PartialSizeCalculated","updated","Calculating ... (using more than {0} of space)","Считаем ... (используется более {0} места)"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.ru-RU.resx","RelatedFoldersError","updated","The folder ""{0}"" is a subfolder of ""{1}"", which is not allowed","Папка ""{0}"" вложена в ""{1}"", так нельзя"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.ru-RU.resx","UpgradeWarning","updated","The setup is loaded from an older version of Duplicati. 
If you save the backup settings, the internal storage will be change to the new version.
Please verify the content of the backup after the next run to ensure
that it contains the files and folders that you expect.","Настройки загружены из предыдущей версии программы.
Если записать настройки сейчас, они запишутся в новом формате.
После следующего копирования проверьте, все ли нужные вам
файлы и папки содержатся в резервной копии."
"GUI\Wizard pages\Add backup\Strings\SelectName.ru-RU.resx","DuplicateNameEnteredError","updated","There already exists a backup with that name","Задание на копирование с таким именем уже есть"
"GUI\Wizard pages\Add backup\Strings\SelectName.ru-RU.resx","InvalidNameEnteredError","updated","Failed to validate the backup name: {0}","Не получилось проверить имя копии: {0}"
"GUI\Wizard pages\Add backup\Strings\SelectName.ru-RU.resx","NoNameEnteredError","updated","You must enter a name for the backup","Вы должны ввести какое-нибудь имя для задания на копирование"
"GUI\Wizard pages\Add backup\Strings\SelectName.ru-RU.resx","PageDescription","updated","On this page you can enter a name for the backup, so you can find and modify it later","Здесь вы можете ввести имя задания на копирование, чтобы в будущем вы могли найти и изменить задание
"
"GUI\Wizard pages\Add backup\Strings\SelectName.ru-RU.resx","PageTitle","updated","Enter a name for the backup","Введите имя для задания на копирование"
