"GUI\Wizard pages\Add backup\Strings\PasswordSettings.pt-BR.resx","NewGeneratedPasswordWarning","updated","You have generated a new random password.
Please write down the password and store it in a safe location.
Without this password, you will not be able to recover a single file from the backups!

You cannot recover the password from within Duplicati after saving this setup.

Are you sure you have a safely stored copy of the generated password?","Você gerou uma nova senha aleatória.
Por favor anote a senha e armazene-a em um local seguro.
Sem esta senha, não será possível restaurar um único arquivo dos backups!

Você não pode recuperar esta senha no Duplicati após finalizar esta configuração.

Tem certeza que você possui esta senha armazenada em um local seguro?"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.pt-BR.resx","NoEncryptionMethodSelected","updated","You must select an encryption method.","Você precisa selecionar um método de criptografia."
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.pt-BR.resx","NoPasswordWarning","updated","If the backup is stored on machine or device that is not under your direct control,
it is possible that others may view the files you have stored in the backups.
It is highly recomended that you enable encryption.
Do you want to continue without encryption?","Se o backup for armazenado em um computador ou dispositivo que não está sob seu controle, é possível que outros vejam os arquivos armazenados nos seus backups. É altamente recomendado ativar a criptografia. Gostaria de continuar sem criptografia?"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.pt-BR.resx","PageDescription","updated","On this page you can select options that protect your backups from being read or altered.","Nesta página você pode escolher as opções para proteger seus backups de serem alterados ou lidos."
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.pt-BR.resx","PageDescriptionRestore","updated","Enter the encryption settings that were used to create the backup originally","Selecione as opções de criptografia que foram utilizadas para criar o backup inicialmente"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.pt-BR.resx","PageTitle","updated","Select password for the backup","Selecione a senha para o backup"
"GUI\Wizard pages\Add backup\Strings\PasswordSettings.pt-BR.resx","PasswordChangedWarning","updated","****************** WARNING ***********************
You are modifying the password settings for an existing backup.
If you save these changes, you will no longer be able to recover previously backed up files.
Are you absolutely sure you want to continue?","****************** ATENÇÃO ***********************
Você está modificando as configurações de senha de um backup existente.
Salvando estas alterações, não será mais possível recuperar backups feitos anteriormente.
Tem certeza que deseja continuar?"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.pt-BR.resx","CalculatingSize","updated","Calculating size ...","Calculando tamanho ..."
"GUI\Wizard pages\Add backup\Strings\SelectFiles.pt-BR.resx","CalculatingSizeMarker","not-updated","(...)",""
"GUI\Wizard pages\Add backup\Strings\SelectFiles.pt-BR.resx","DuplicateFolderError","not-updated","The folder ""{0}"" is included twice",""
"GUI\Wizard pages\Add backup\Strings\SelectFiles.pt-BR.resx","FinalSizeCalculated","updated","The selected items take up {0} of space","Os ítens selecionados ocupam {0}"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.pt-BR.resx","FolderDoesNotExistWarning","updated","The folder ""{0}"" does not exist.
How do you want to proceed?","A pasta ""{0}"" não existe.
How do you want to proceed?"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.pt-BR.resx","NoFilesSelectedError","updated","You have not included any files.","Você não incluiu nenhum arquivo."
"GUI\Wizard pages\Add backup\Strings\SelectFiles.pt-BR.resx","PageDescription","updated","On this page you must select the folder and files you wish to backup","Nesta página você deve selecionar que pastas e arquivos deseja fazer backup"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.pt-BR.resx","PageTitle","updated","Select files to backup","Selecione os arquivos para o backup"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.pt-BR.resx","PartialSizeCalculated","updated","Calculating ... (using more than {0} of space)","Calculando ... (usando mais de {0})"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.pt-BR.resx","RelatedFoldersError","updated","The folder ""{0}"" is a subfolder of ""{1}"", which is not allowed","A pasta ""{0}"" é uma subpasta de ""{1}"", o que não é permitido"
"GUI\Wizard pages\Add backup\Strings\SelectFiles.pt-BR.resx","UpgradeWarning","updated","The setup is loaded from an older version of Duplicati. 
If you save the backup settings, the internal storage will be change to the new version.
Please verify the content of the backup after the next run to ensure
that it contains the files and folders that you expect.","Esta configuração foi carregada de uma versão anterior do Duplicati.
Se você salvar as configurações, o armazenamento interno será alterado para a nova versão.
Por favor verifique o conteúdo do backup após a próxima execução para garantir
que ele contém os arquivos e pastas esperados."
"GUI\Wizard pages\Add backup\Strings\SelectName.pt-BR.resx","DuplicateNameEnteredError","updated","There already exists a backup with that name","Já existe um backup com este nome"
"GUI\Wizard pages\Add backup\Strings\SelectName.pt-BR.resx","InvalidNameEnteredError","updated","Failed to validate the backup name: {0}","Falha ao validar o nome do backup: {0}"
"GUI\Wizard pages\Add backup\Strings\SelectName.pt-BR.resx","NoNameEnteredError","updated","You must enter a name for the backup","Você precisa escolher um nome para o backup"
"GUI\Wizard pages\Add backup\Strings\SelectName.pt-BR.resx","PageDescription","updated","On this page you can enter a name for the backup, so you can find and modify it later","Nesta página você pode selecionar o nome para o backup, assim você pode encontrar e modificá-lo posteriormente"
"GUI\Wizard pages\Add backup\Strings\SelectName.pt-BR.resx","PageTitle","updated","Enter a name for the backup","Digite o nome para o backup"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.pt-BR.resx","FullDurationShorterThanScheduleDurationError","updated","The interval between each full backup must be larger than the schedule interval.","O intervalo entre cada backup completo precisa ser maior que o intervalo agendado"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.pt-BR.resx","NoScheduleWarning","updated","You have selected not to run the backup automatically.
This means that you have to remember to manually start the backup periodically.

Are you sure this is what you want?","Você selecionou não executar o backup automaticamente.
Isto quer dizer que você deverá lembrar periodicamente e iniciar o backup manual.

Tem certeza que é isso que você deseja?"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.pt-BR.resx","OnlyFullBackupsWarning","updated","You have selected to only produce full backups.
This may take up a lot of space on the backend.

Are you sure this is what you want?","Você selecionou realizar somente backups completos.
Isto pode resultar em bastante espaço no armazenamento.

Tem certeza que é isso que você deseja?"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.pt-BR.resx","OnlyIncrementalBackupsWarning","updated","You have selected to only produce incremental backups.
This may result in very lengthy restore operations, and increases the probability of a restore failure.

Are you sure this is what you want?","Você selecionou produzir somente backups incrementais.
Isto pode resultar em restaurações muito longas, e aumenta a probabilidade de falhas.

Tem certeza que é isso que você deseja?"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.pt-BR.resx","PageDescription","updated","On this page you may set up when the backup is run. Automatically repeating the backup ensure that you have a backup, without requiring any action from you.","Nesta página você pode configurar quando o backup será executado. Este intervalo garantirá que você sempre tenha um backup atualizado."
"GUI\Wizard pages\Add backup\Strings\SelectWhen.pt-BR.resx","PageTitle","updated","Select when the backup should run","Selecione quando o backup deve ser executado"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.pt-BR.resx","TimeIsInThePastWarning","updated","The time you entered is in the past.","A hora definida está no passado."
"GUI\Wizard pages\Add backup\Strings\SelectWhen.pt-BR.resx","TimeOccursShortlyWarning","updated","The time you entered will occur shortly.","A hora definida irá ocorrer em breve."
"GUI\Wizard pages\Add backup\Strings\SelectWhen.pt-BR.resx","TooManyIncrementalsWarning","updated","The settings you have selected will result in {0} incremental backups being created between each full backup.
This can result in very lengthy restore operations, and increases the probability of a restore failure.

Do you want to keep these settings?","As configurações selecionadas resultarão em {0} backups incrementais sendo criados para cada backup completo.
Isto pode resultar em restaurações muito demoradas, e aumentar a probabilidade de falhas na restauração.

Deseja manter estas configurações?"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.pt-BR.resx","TooShortFullDurationError","updated","The interval between full backups must be more than {0} minutes.","O intervalo entre os backups completos deve ser maior que {0} minutos."
"GUI\Wizard pages\Add backup\Strings\SelectWhen.pt-BR.resx","TooShortScheduleDurationError","updated","The schedule interval must be more than {0} minutes.","O intervalo agendado deve ser maior que {0} minutos."
"GUI\Wizard pages\Add backup\Strings\SettingOverrides.pt-BR.resx","BackendLoadError","updated","An error occured while loading backend settings: {0}","Erro ao carregar as configurações do armazenamento: {0}"
"GUI\Wizard pages\Add backup\Strings\SettingOverrides.pt-BR.resx","CompressionLoadError","updated","An error occured while loading compression settings: {0}","Erro ao carregar as configurações de compressão: {0}"
"GUI\Wizard pages\Add backup\Strings\SettingOverrides.pt-BR.resx","EncryptionLoadError","updated","An error occured while loading encryption settings: {0}","Erro ao carregar as configurações de criptografia: {0}"
"GUI\Wizard pages\Add backup\Strings\SettingOverrides.pt-BR.resx","GenericModuleLoadError","updated","An error occured while loading generic module settings: {0}","Erro ao carregar as configurações de módulos genéricos: {0}"
"GUI\Wizard pages\Add backup\Strings\SettingOverrides.pt-BR.resx","PageDescription","updated","On this page you can override all settings supported by Duplicati. This is very advanced, so be carefull!","Nesta página você pode sobrescrever todas as configurações do Duplicati. Isto é muito avançcado, tenha cuidado!"
"GUI\Wizard pages\Add backup\Strings\SettingOverrides.pt-BR.resx","PageTitle","updated","Override settings","Sobrescrever configurações"
"GUI\Wizard pages\Add backup\Strings\ThrottleOptions.pt-BR.resx","PageDescription","updated","On this page you may select limits that prevent the backup procedure from using too many resources","Nesta página você pode definir limites para previnir que o backup utilize todos os recursos disponíveis do seu computador"
"GUI\Wizard pages\Add backup\Strings\ThrottleOptions.pt-BR.resx","PageTitle","updated","Select how to limit the backup","Selecione como limitar o backup"
"GUI\Wizard pages\Add backup\ThrottleOptions.pt-BR.resx","AsyncEnabled.Text","updated","Upload asyncronosly","Upload assíncrono"
"GUI\Wizard pages\Add backup\ThrottleOptions.pt-BR.resx","BackupLimitEnabled.Text","updated","Each backup size limit ","Tamanho limite do backup"
"GUI\Wizard pages\Add backup\ThrottleOptions.pt-BR.resx","label1.Text","updated","Size of each volume","Tamanho de cada volume"
"GUI\Wizard pages\Backends\RawContainer.pt-BR.resx","label1.Text","updated","Destination","Destino"
"GUI\Wizard pages\Delete backup\DeleteFinished.pt-BR.resx","label1.Text","updated","Summary","Resumo"
"GUI\Wizard pages\Delete backup\DeleteFinished.pt-BR.resx","label2.Text","updated","Warning: You cannot restore the files after the backup is deleted!!!","Atenção: Não será possível restaurar os arquivos após o backup ser apagado!!!"
"GUI\Wizard pages\Delete backup\DeleteFinished.pt-BR.resx","label3.Text","updated","Note that the actual files will not be removed from the storage backend, you must remove the files manually.","Somente serão removidas as entradas do backup no registro do Duplicati. Os arquivos de backup não serão removidos, você deve fazer isso manualmente."
"GUI\Wizard pages\Delete backup\Strings\DeleteFinished.pt-BR.resx","PageDescription","updated","You are now ready to delete the backup. Please note that you cannot restore the backup ever again","Você está pronto para apagar o backup. Após esta operação não será mais possível restaurar o backup"
"GUI\Wizard pages\Delete backup\Strings\DeleteFinished.pt-BR.resx","PageTitle","updated","Delete backup","Apagar backup"
"GUI\Wizard pages\Delete backup\Strings\DeleteFinished.pt-BR.resx","SummaryText","updated","Action: Delete backup
Name: {0}","Ação: Apagar backup
Nome: {0}"
"GUI\Wizard pages\FirstLaunch.pt-BR.resx","CreateNew.Text","updated","Setup a new backup","Configurar um novo backup"
"GUI\Wizard pages\FirstLaunch.pt-BR.resx","RestoreFiles.Text","updated","Restore files from a backup","Restaurar arquivos de um backup"
"GUI\Wizard pages\FirstLaunch.pt-BR.resx","RestoreFilesHelp.Text","updated","You do not want to set up Duplicati, but just want to restore some files","Você quer configurar o Duplicati, mas somente quer restaurar alguns arquivos"
"GUI\Wizard pages\FirstLaunch.pt-BR.resx","RestoreSettingsHelp.Text","updated","You have used Duplicati before, and want to restore your setup","Você já utilizou o Duplicati anteriormente, e quer restaurar a configuração"
"GUI\Wizard pages\FirstLaunch.pt-BR.resx","RestoreSetup.Text","updated","Restore settings from a previous Duplicati installation","Restaurar configurações de uma instalação anterior Duplicati"
"GUI\Wizard pages\FirstLaunch.pt-BR.resx","SetupNewBackupHelp.Text","updated","You have not used Duplicati before, or want to start over","Você nunca utilizou o Duplicati antes, ou quer começar novamente"
"GUI\Wizard pages\FirstLaunch.pt-BR.resx","SimpleHelpHeader.Text","updated","Select one of the options below, and click next","Selecione uma das opções abaixo e clique em próximo"
"GUI\Wizard pages\MainPage.pt-BR.resx","Backup.Text","updated","Run a backup immediately","Executar um backup imediatamente"
"GUI\Wizard pages\MainPage.pt-BR.resx","CreateNew.Text","updated","Schedule a new backup","Agendar um novo backup"
"GUI\Wizard pages\MainPage.pt-BR.resx","donate_button.ToolTip","updated","Show your appreciation by donating, any amount is accepted","Mostre que você gostou doando, aceitamos qualquer quantia "
"GUI\Wizard pages\MainPage.pt-BR.resx","donate_link.Text","updated","Support Duplicati","Suportar Duplicati"
"GUI\Wizard pages\MainPage.pt-BR.resx","donate_link.ToolTip","updated","Show your appreciation by donating, any amount is accepted","Mostre que você gostou doando, aceitamos qualquer quantia "
"GUI\Wizard pages\MainPage.pt-BR.resx","Edit.Text","updated","Edit an existing backup","Editar um backup existente"
"GUI\Wizard pages\MainPage.pt-BR.resx","label1.Text","updated","What do you want to do?","O que você deseja fazer?"
"GUI\Wizard pages\MainPage.pt-BR.resx","Remove.Text","updated","Remove an existing backup","Remover um backup existente"
"GUI\Wizard pages\MainPage.pt-BR.resx","Restore.Text","updated","Restore files from a backup","Restaurar arquivos de um backup"
"GUI\Wizard pages\Restore\FinishedRestore.pt-BR.resx","label1.Text","updated","Summary","Resumo"
"GUI\Wizard pages\Restore\FinishedRestore.pt-BR.resx","RunInBackground.Text","updated","Run restore operation as a background job","Executar a restauração em segundo plano"
"GUI\Wizard pages\Restore\SelectBackupVersion.pt-BR.resx","label1.Text","updated","Select the backup you want to restore","Selecione o backup que deseja restaurar"
"GUI\Wizard pages\Restore\Strings\FinishedRestore.pt-BR.resx","MostRecent","updated","most recent","mais recente"
"GUI\Wizard pages\Restore\Strings\FinishedRestore.pt-BR.resx","PageDescription","updated","Duplicati is now ready to restore your files.","O Duplicati está pronto para restaurar seus arquivos."
"GUI\Wizard pages\Restore\Strings\FinishedRestore.pt-BR.resx","PageTitle","updated","Ready to restore files","Pronto para restaurar seus arquivos"
"GUI\Wizard pages\Restore\Strings\FinishedRestore.pt-BR.resx","RestoreFailedError","updated","The restore operation failed: {0}","A operação de restaurar falhou: {0}"
"GUI\Wizard pages\Restore\Strings\FinishedRestore.pt-BR.resx","RestoreWaitDialogTitle","updated","Restoring files, please wait...","Restaurando arquivos, por favor aguarde..."
"GUI\Wizard pages\Restore\Strings\FinishedRestore.pt-BR.resx","SummaryText","updated","Action: Restore backup
Backup: {0}
Date: {1}
Folder: {2}","Ação: Restaurar backup
Backup: {0}
Data: {1}
Pasta: {2}"
"GUI\Wizard pages\Restore\Strings\SelectBackupVersion.pt-BR.resx","NoBackupSelectedError","updated","You must select the backup to restore","Você precisa selecionar um backup para restaurar"
"GUI\Wizard pages\Restore\Strings\SelectBackupVersion.pt-BR.resx","PageDescription","updated","The list below shows all the available backups. Select one to restore","A lista abaixo mostra todos os backups disponíveis. Selecione um para restaurar"
"GUI\Wizard pages\Restore\Strings\SelectBackupVersion.pt-BR.resx","PageTitle","updated","Select the backup to restore","Selecione o backup para restaurar"
"GUI\Wizard pages\Restore\Strings\TargetFolder.pt-BR.resx","CreateNewFolderWarning","updated","The folder {0} does not exist. Do you want to create it?","A pasta {0} não existe. Gostaria de criá-la?"
"GUI\Wizard pages\Restore\Strings\TargetFolder.pt-BR.resx","FolderIsNotEmptyWarning","updated","The folder {0} is not empty. Do you want to use it anyway?","A pasta {0} não está fazia. Gostaria de utilizá-la mesmo assim?"
"GUI\Wizard pages\Restore\Strings\TargetFolder.pt-BR.resx","FolderPathIsRelativeError","updated","You must enter the full path of the folder: {0}","Você deve inserir o caminho completo da pasta: {0}"
"GUI\Wizard pages\Restore\Strings\TargetFolder.pt-BR.resx","FolderValidationError","updated","An error occured while verifying the destination {0}.
Please make sure it exists and is accessible.
Error message: {1}","Um erro ocorreu ao verificar o destino {0}.
Por favor verifique que ele existe e está acessível.
Mensagem de erro: {1}"
"GUI\Wizard pages\Restore\Strings\TargetFolder.pt-BR.resx","NoFilesSelectedError","updated","You have not selected any files to restore.","Você não selecionou nenhum arquivo para restaurar."
"GUI\Wizard pages\Restore\Strings\TargetFolder.pt-BR.resx","NoFolderError","updated","You must enter a folder to restore to","Você precisa selecionar uma pasta de destino"
"GUI\Wizard pages\Restore\Strings\TargetFolder.pt-BR.resx","PageDescription","updated","Please select the folder into which the backup will be restored","Selecione a pasta em que o backup será restaurado"
"GUI\Wizard pages\Restore\Strings\TargetFolder.pt-BR.resx","PageTitle","updated","Select restore folder","Selecione a pasta para restaurar"
"GUI\Wizard pages\Restore\Strings\TargetFolder.pt-BR.resx","PathTooLongWarning","updated","The restored files will use a path that is {0} characters long, but Windows only supports paths up to around 250 characters. If you proceed some files may not be restored.

Do you want to continue with the restore procedure anyway?","Os arquivos restaurados irão usar um caminho que possui {0} caracteres de comprimento, o Windows suporta somente 250 characters. Se você continuar alguns arquivos podem não ser restaurados.

Gostaria de continuar com a restauração mesmo assim?"
"GUI\Wizard pages\Restore\TargetFolder.pt-BR.resx","BrowseFolder.Text","missing","...",""
"GUI\Wizard pages\Restore\TargetFolder.pt-BR.resx","folderBrowserDialog.Description","updated","Select the folder where the backup will be restored","Selecione a pasta onde o backup será restaurado"
"GUI\Wizard pages\Restore\TargetFolder.pt-BR.resx","label2.Text","updated","Restore to this folder","Restaurar para esta pasta"
"GUI\Wizard pages\Restore\TargetFolder.pt-BR.resx","PartialRestore.Text","updated","Restore only the items selected below","Restaurar somente os ítens selecionados abaixo"
"GUI\Wizard pages\RestoreSetup\FinishedRestoreSetup.pt-BR.resx","label1.Text","updated","Summary","Resumo"
"GUI\Wizard pages\RestoreSetup\Strings\FinishedRestoreSetup.pt-BR.resx","PageDescription","updated","You have now entered all the required data, and can now restore the setup.","Você definiu todos os parâmetros necessários, agora pode restaurar as configurações."
"GUI\Wizard pages\RestoreSetup\Strings\FinishedRestoreSetup.pt-BR.resx","PageTitle","updated","Ready to restore settings","Pronto para restaurar configurações"
"GUI\Wizard pages\RestoreSetup\Strings\FinishedRestoreSetup.pt-BR.resx","RestoreFailedError","updated","Failed to restore setup files, the error message was:
 {0}","Falha ao restaurar os arquivos de configuração, a mensagem de erro foi:
 {0}"
"GUI\Wizard pages\RestoreSetup\Strings\FinishedRestoreSetup.pt-BR.resx","RestoreWaitDialogTitle","updated","Restoring setup, please wait...","Restaurando configurações, por favor aguarde..."
"GUI\Wizard pages\RestoreSetup\Strings\FinishedRestoreSetup.pt-BR.resx","SetupFileMissingError","updated","Connection succeded, but not setup file was found","Conectado com sucesso, mas nenhum arquivo de configuração foi encontrado"
"GUI\Wizard pages\RestoreSetup\Strings\FinishedRestoreSetup.pt-BR.resx","SummaryAction","updated","Action","Ação"
"GUI\Wizard pages\RestoreSetup\Strings\FinishedRestoreSetup.pt-BR.resx","SummaryRestoreBackup","updated","Restore backup","Restaurar backup"
"GUI\Wizard pages\RestoreSetup\Strings\FinishedRestoreSetup.pt-BR.resx","SummarySource","updated","Source","Origem"
"GUI\Wizard pages\RestoreSetup\Strings\FinishedRestoreSetup.pt-BR.resx","SummarySourcePath","updated","Source path","Caminho de origem"
"GUI\Wizard pages\RunNow\RunNowFinished.pt-BR.resx","ForceFull.Text","updated","Force full backup","Forçar backup completo"
"GUI\Wizard pages\RunNow\RunNowFinished.pt-BR.resx","label1.Text","updated","Summary","Resumo"
"GUI\Wizard pages\RunNow\Strings\RunNowFinished.pt-BR.resx","PageDescription","updated","You are now ready to run the backup","Você está pronto para executar o backup"
"GUI\Wizard pages\RunNow\Strings\RunNowFinished.pt-BR.resx","PageTitle","updated","Ready to run backup","Pronto para executar o backup"
"GUI\Wizard pages\RunNow\Strings\RunNowFinished.pt-BR.resx","SummaryText","updated","Action: Run backup now
Name: {0}","Ação: Executar backup agora
Nome: {0}"
"GUI\Wizard pages\SelectBackend.pt-BR.resx","Question.Text","updated","Where do you want to store the backups?","Onde você deseja armazenar seus backups?"
"GUI\Wizard pages\SelectBackup.pt-BR.resx","DirectRestore.Text","updated","Restore files directly","Restaurar arquivos diretamente"
"GUI\Wizard pages\SelectBackup.pt-BR.resx","RestoreExisting.Text","updated","Restore from an existing backup","Restaurar de um backup existente"
"GUI\Wizard pages\SelectBackup.pt-BR.resx","ShowAdvanced.Text","updated","Show advanced options","Exibir opções avançadas"
"GUI\Wizard pages\SelectBackup.pt-BR.resx","topLabel.Text","updated","Select backup to modify","Selecione o backup que deseja modificar"
"GUI\Wizard pages\Strings\FirstLaunch.pt-BR.resx","NoActionSelection","updated","You must select an action","Você precisa selecionar uma das opções"
"GUI\Wizard pages\Strings\FirstLaunch.pt-BR.resx","PageHelptext","updated","Since this is your first use of Duplicati on this machine, this wizard will guide you through a Duplicati setup","Esta é a primeira vez que utiliza o Duplicati nesta maquina, este assistente irá guiá-lo no processo de configuração do Duplicati"
"GUI\Wizard pages\Strings\FirstLaunch.pt-BR.resx","PageTitle","updated","Welcome to Duplicati","Bem vindo ao Duplicati"
"GUI\Wizard pages\Strings\FirstLaunch.pt-BR.resx","ShowAdvancedQuestion","updated","Do you need to modify advanced settings?
(Most users do not need this)","Você precisa modificar opções avançadas?
(A maioria dos usuário não precisa disso)"
"GUI\Wizard pages\Strings\MainPage.pt-BR.resx","PageHelptext","updated","Please select the action you want to perform below","Por favor selecione a opção desejada abaixo"
"GUI\Wizard pages\Strings\MainPage.pt-BR.resx","PageTitle","updated","Welcome to the Duplicati Wizard","Bem vindo ao assistente do Duplicati"
"GUI\Wizard pages\Strings\SelectBackend.pt-BR.resx","NoActionSelected","updated","You must enter the storage method before you can continue.","Você precisa definir o método de armazenamento antes de continuar."
"GUI\Wizard pages\Strings\SelectBackend.pt-BR.resx","PageHelptext","updated","On this page you can select the type of device or service that store the backups. You may need information from the service provider when you continue.","Você deverá selecionar o tipo de dispositivo ou serviço onde deseja armazenar seus backups. Você precisará destas informações para poder continuar."
"GUI\Wizard pages\Strings\SelectBackend.pt-BR.resx","PageTitle","updated","Select a place to store the backups","Selecione uma localização para armazenar os backups"
"GUI\Wizard pages\Strings\SelectBackend.pt-BR.resx","RestoreSetupTitle","updated","Where is the backup stored?","Onde o backup está armazenado?"
"GUI\Wizard pages\Strings\SelectBackup.pt-BR.resx","NoActionSelected","updated","You must select a backup before you can continue","Você precisa selecionar um backup antes de continuar"
"GUI\Wizard pages\Strings\SelectBackup.pt-BR.resx","PageHelptextEdit","updated","In the list below, select the backup you want to modify","Na lista abaixo, selecione o backup que deseja modificar"
"GUI\Wizard pages\Strings\SelectBackup.pt-BR.resx","PageHelptextRemove","updated","In the list below, select the backup you want to delete","Na lista abaixo, selecione o backup que deseja apagar"
"GUI\Wizard pages\Strings\SelectBackup.pt-BR.resx","PageHelptextRestore","updated","In the list below, select the backup you want to restore","Na lista abaixo, selecione o backup que deseja restaurar"
"GUI\Wizard pages\Strings\SelectBackup.pt-BR.resx","PageHelptextRunNow","updated","In the list below, select the backup you want to run immediately","Na lista abaixo, selecione o backup que deseja executar imediatamente"
"GUI\Wizard pages\Strings\SelectBackup.pt-BR.resx","PageHelptextUnknown","updated","Unknown action","Opção desconhecida"
"GUI\Wizard pages\Strings\SelectBackup.pt-BR.resx","PageTitleEdit","updated","Select the backup to modify","Selecione o backup que deseja modificar"
"GUI\Wizard pages\Strings\SelectBackup.pt-BR.resx","PageTitleRemove","updated","Select the backup to remove","Selecione o backup que deseja apagar"
"GUI\Wizard pages\Strings\SelectBackup.pt-BR.resx","PageTitleRestore","updated","Select the backup to restore","Selecione o backup que deseja restaurar"
"GUI\Wizard pages\Strings\SelectBackup.pt-BR.resx","PageTitleRunNow","updated","Select the backup to run now","Selecione o backup que deseja executar agora"
"GUI\Wizard pages\Strings\SelectBackup.pt-BR.resx","PageTitleUnknown","updated","Unknown action","Opção desconhecida"
"Library\Backend\CloudFiles\CloudFilesUI.pt-BR.resx","CreateContainer.Text","updated","Create container","Criar container"
"Library\Backend\CloudFiles\CloudFilesUI.pt-BR.resx","label1.Text","updated","CloudFiles Username","Usuário do CloudFiles"
"Library\Backend\CloudFiles\CloudFilesUI.pt-BR.resx","label2.Text","updated","CloudFiles API Key","Chave API do CloudFiles"
"Library\Backend\CloudFiles\CloudFilesUI.pt-BR.resx","label3.Text","updated","Container name","Nome do container"
"Library\Backend\CloudFiles\CloudFilesUI.pt-BR.resx","label4.Text","updated","A container can be thought of as a root folder. Use / in the container name, to access subfolders in the container","Um container pode ser visto como uma pasta raiz.. Utilize / no nome do container para acessar pasta dentro dele"
"Library\Backend\CloudFiles\CloudFilesUI.pt-BR.resx","label5_2.Text","updated","CloudFiles AuthUrl","AuthUrl do CloudFiles"
"Library\Backend\CloudFiles\CloudFilesUI.pt-BR.resx","SignUpLink.Text","updated","Click here for the sign up page","Clique aqui para a página de registro"
"Library\Backend\CloudFiles\CloudFilesUI.pt-BR.resx","TestConnection.Text","updated","Test Connection","Testar Conexão"
"Library\Backend\CloudFiles\Strings\CloudFiles.pt-BR.resx","Description_v2","updated","Supports connections to the CloudFiles backend. Allowed formats is ""cloudfiles://container/folder"".","Suporta conexões ao armazenamento CloudFiles. Os formatos permitidos é ""cloudfiles://container/pasta""."
"Library\Backend\CloudFiles\Strings\CloudFiles.pt-BR.resx","DescriptionAuthenticationURLLong_v2","updated","Cloudfiles use different servers for authentification based on where the account was resides, use this option to set an alternate authentication URL. This option overrides --{0}.","O Cloudfiles utiliza diferentes servidores para autenticação baseado onde a conta reside, utilize esta opção para deifinir uma URL alternativa. Esta opção sobrepoe --{0}."
"Library\Backend\CloudFiles\Strings\CloudFiles.pt-BR.resx","DescriptionAuthenticationURLShort","updated","Provide another authentication URL","Forneça outra URL de autenticação"
"Library\Backend\CloudFiles\Strings\CloudFiles.pt-BR.resx","DescriptionFTPPasswordLong","updated","The password used to connect to the server. This may also be supplied as the environment variable ""FTP_PASSWORD"".","A senha utilizada para conectar ao servidor. Também pode ser informada através da variável de ambiente ""FTP_PASSWORD""."
"Library\Backend\CloudFiles\Strings\CloudFiles.pt-BR.resx","DescriptionFTPPasswordShort","updated","Supplies the password used to connect to the server","Provê a senha utilizada para conectar ao servidor"
"Library\Backend\CloudFiles\Strings\CloudFiles.pt-BR.resx","DescriptionFTPUsernameLong","updated","The username used to connect to the server. This may also be supplied as the environment variable ""FTP_USERNAME"".","O usuário utilizado para conectar ao servidor. Também pode ser fornecido como a variável de ambiente ""FTP_USERNAME""."
"Library\Backend\CloudFiles\Strings\CloudFiles.pt-BR.resx","DescriptionFTPUsernameShort","updated","Supplies the username used to connect to the server","Fornece o usuário utilizado para se conectar ao servidor."
"Library\Backend\CloudFiles\Strings\CloudFiles.pt-BR.resx","DescriptionPasswordLong","updated","Supplies the API Access Key used to authenticate with CloudFiles.","Provê a chave de acesso a API utilizado para autenticar com o protocolo CloudFiles."
"Library\Backend\CloudFiles\Strings\CloudFiles.pt-BR.resx","DescriptionPasswordShort","updated","Supplies the access key used to connect to the server","Provê a chave de acesso utilizada para conectar ao servidor"
"Library\Backend\CloudFiles\Strings\CloudFiles.pt-BR.resx","DescriptionUKAccountLong","updated","Duplicati will assume that the credentials given are for a US account, use this option if the account is a UK based account. Note that this is equivalent to setting --{0}={1}.","Duplicati irá assumir que as credenciais informadas são para uma conta nos EUA, utilize esta opção se sua conta é da Inglatera. Note que esta opção é equivalente a --{0}={1}."
"Library\Backend\CloudFiles\Strings\CloudFiles.pt-BR.resx","DescriptionUKAccountShort","updated","Use a UK account","Utilizar uma conta da Inglaterra"
"Library\Backend\CloudFiles\Strings\CloudFiles.pt-BR.resx","DescriptionUsernameLong","updated","Supplies the username used to authenticate with CloudFiles.","Provê o usuário utilizado para autenticar com o protocolo CloudFiles."
"Library\Backend\CloudFiles\Strings\CloudFiles.pt-BR.resx","DescriptionUsernameShort","updated","Supplies the username used to authenticate with CloudFiles","Provê o usuário utilizado para autenticar com o protocolo CloudFiles"
