"GUI\Wizard pages\Add backup\Strings\SelectName.fr-FR.resx","InvalidNameEnteredError","updated","Failed to validate the backup name: {0}","Impossible de valider la sauvegarde nommée: {0}","70"
"GUI\Wizard pages\Add backup\Strings\SelectName.fr-FR.resx","NoNameEnteredError","updated","You must enter a name for the backup","Vous devez entrer un nom pour la tâche de sauvegarde","667"
"GUI\Wizard pages\Add backup\Strings\SelectName.fr-FR.resx","PageDescription","updated","On this page you can enter a name for the backup, so you can find and modify it later","Dans cette fenêtre, vous pouvez spécifier un nom pour la tâche de sauvegarde, que vous pourrez retrouver et modifier plus tard au besoin","668"
"GUI\Wizard pages\Add backup\Strings\SelectName.fr-FR.resx","PageTitle","updated","Enter a name for the backup","Entrez un nom pour la tâche de sauvegarde","669"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.fr-FR.resx","FullDurationShorterThanScheduleDurationError","updated","The interval between each full backup must be larger than the schedule interval.","L'intervalle de temps entre deux sauvegardes complète doit être plus grand que l'intervalle de temps entre chaque exécution de la tâche de sauvegarde.","670"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.fr-FR.resx","NoScheduleWarning","updated","You have selected not to run the backup automatically.
This means that you have to remember to manually start the backup periodically.

Are you sure this is what you want?","Vous avez choisi de ne pas exécuter la tâche de sauvegarde automatiquement. Cela signifie que vous ne devez pas oublier de lancer manuellement et périodiquement la tâche de sauvegarde.  Etes-vous sur de vouloir faire cela?","671"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.fr-FR.resx","OnlyFullBackupsWarning","updated","You have selected to only produce full backups.
This may take up a lot of space on the backend.

Are you sure this is what you want?","Vous avez choisi de ne faire que des sauvegardes complètes. Cela peut consommer beaucoup d'espace disque sur le disque de sauvegarde.  Etes-vous sur de vouloir faire cela?","672"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.fr-FR.resx","OnlyIncrementalBackupsWarning","updated","You have selected to only produce incremental backups.
This may result in very lengthy restore operations, and increases the probability of a restore failure.

Are you sure this is what you want?","Vous avez choisi de ne faire que des sauvegardes incrémentales. Cela peut allonger la durée de l'opération de restauration des données, et augmenter le risque d'erreurs lors de la restauration.  Etes-vous sur de vouloir faire cela?","673"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.fr-FR.resx","PageDescription","updated","On this page you may set up when the backup is run. Automatically repeating the backup ensure that you have a backup, without requiring any action from you.","Cette fenêtre permet de choisir la fréquence d'exécution des tâches de sauvegardes. Une exécution automatique vous assure d'avoir des sauvegardes, sans vous demander assistance.","674"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.fr-FR.resx","PageTitle","updated","Select when the backup should run","Choisissez quand la tâche de sauvegarde doit s'exécuter","675"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.fr-FR.resx","TimeIsInThePastWarning","updated","The time you entered is in the past.","La date que vous avez entrée se situe dans le passé.","676"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.fr-FR.resx","TimeOccursShortlyWarning","updated","The time you entered will occur shortly.","La date que vous avez entrée va se produire d'ici peu de temps.","677"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.fr-FR.resx","TooManyIncrementalsWarning","updated","The settings you have selected will result in {0} incremental backups being created between each full backup.
This can result in very lengthy restore operations, and increases the probability of a restore failure.

Do you want to keep these settings?","Les paramètres de configuration que vous avez entrés font que {0} sauvegardes incrémentales seront créées entre chaque sauvegarde complète. Cela peut allonger la durée de l'opération de restauration des données, et augmenter le risque d'erreur lors de la restauration.  Voulez vous conserver ces paramètres?","678"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.fr-FR.resx","TooShortFullDurationError","updated","The interval between full backups must be more than {0} minutes.","L'intervalle entre deux sauvegardes complètes doit être de plus de {0} minutes.","679"
"GUI\Wizard pages\Add backup\Strings\SelectWhen.fr-FR.resx","TooShortScheduleDurationError","updated","The schedule interval must be more than {0} minutes.","L'intervalle entre deux exécutions de la tâche doit être de plus de {0} minutes.","680"
"GUI\Wizard pages\Add backup\Strings\SettingOverrides.fr-FR.resx","BackendLoadError","updated","An error occured while loading backend settings: {0}","Une erreur est apparue lors du chargement de la configuration de la sauvegarde, stockée sur le disque de sauvegarde: {0}","681"
"GUI\Wizard pages\Add backup\Strings\SettingOverrides.fr-FR.resx","CompressionLoadError","updated","An error occured while loading compression settings: {0}","Une erreur est apparue lors du chargement de la configuration sur la compression de la sauvegarde, stockée sur le disque de sauvegarde: {0}","682"
"GUI\Wizard pages\Add backup\Strings\SettingOverrides.fr-FR.resx","EncryptionLoadError","updated","An error occured while loading encryption settings: {0}","Une erreur est apparue lors du chargement de la configuration sur les paramètres de cryptage de la sauvegarde, stockée sur le disque de sauvegarde: {0}","683"
"GUI\Wizard pages\Add backup\Strings\SettingOverrides.fr-FR.resx","GenericModuleLoadError","updated","An error occured while loading generic module settings: {0}","Une erreur est apparue lors du chargement de la configuration des modules généraux de la sauvegarde, stockée sur le disque de sauvegarde: {0}","684"
"GUI\Wizard pages\Add backup\Strings\SettingOverrides.fr-FR.resx","PageDescription","updated","On this page you can override all settings supported by Duplicati. This is very advanced, so be carefull!","Dans cette fenêtre, vous pouvez modifier (en outrepassant) tout les paramètres supportés par Duplicati. Ces options sont très détaillées, soyez prudents!","685"
"GUI\Wizard pages\Add backup\Strings\SettingOverrides.fr-FR.resx","PageTitle","updated","Override settings","Outrepasser les paramètres de configuration","686"
"GUI\Wizard pages\Add backup\Strings\ThrottleOptions.fr-FR.resx","PageDescription","updated","On this page you may select limits that prevent the backup procedure from using too many resources","Dans cette fenêtre vous pouvez spécifier des limitations pour éviter la création de sauvegardes consommant trop de ressources","687"
"GUI\Wizard pages\Add backup\Strings\ThrottleOptions.fr-FR.resx","PageTitle","updated","Select how to limit the backup","Spécifier les limitations des sauvegardes","688"
"GUI\Wizard pages\Add backup\ThrottleOptions.fr-FR.resx","AsyncEnabled.Text","updated","Upload asyncronosly","Envoyer vers le serveur en mode asynchrone","589"
"GUI\Wizard pages\Add backup\ThrottleOptions.fr-FR.resx","BackupLimitEnabled.Text","updated","Each backup size limit ","Taille max. de chaque sauvegarde","588"
"GUI\Wizard pages\Add backup\ThrottleOptions.fr-FR.resx","label1.Text","updated","Size of each volume","Taille max. de chaque volume","590"
"GUI\Wizard pages\Backends\RawContainer.fr-FR.resx","label1.Text","not-updated","Destination","Destination","22"
"GUI\Wizard pages\Delete backup\DeleteFinished.fr-FR.resx","label1.Text","updated","Summary","Rapport","591"
"GUI\Wizard pages\Delete backup\DeleteFinished.fr-FR.resx","label2.Text","updated","Warning: You cannot restore the files after the backup is deleted!!!","Attention: Vous ne pourrez plus restaurer les fichiers après suppression de la sauvegarde!","592"
"GUI\Wizard pages\Delete backup\DeleteFinished.fr-FR.resx","label3.Text","updated","Note that the actual files will not be removed from the storage backend, you must remove the files manually.","Notez que les fichiers courants ne seront pas supprimés de l'espace de sauvegarde, vous devrez donc supprimer ces fichiers manuellement.","593"
"GUI\Wizard pages\Delete backup\Strings\DeleteFinished.fr-FR.resx","PageDescription","updated","You are now ready to delete the backup. Please note that you cannot restore the backup ever again","Vous êtes maintenant sur le point de supprimer la sauvegarde. Notez que vous ne pourrez plus effectuer de restauration","689"
"GUI\Wizard pages\Delete backup\Strings\DeleteFinished.fr-FR.resx","PageTitle","updated","Delete backup","Supprimer la sauvegarde","690"
"GUI\Wizard pages\Delete backup\Strings\DeleteFinished.fr-FR.resx","SummaryText","updated","Action: Delete backup
Name: {0}","Action: Supprime la sauvegarde Nom: {0}","691"
"GUI\Wizard pages\FirstLaunch.fr-FR.resx","CreateNew.Text","updated","Setup a new backup","Configurer une nouvelle sauvegarde","487"
"GUI\Wizard pages\FirstLaunch.fr-FR.resx","RestoreFiles.Text","updated","Restore files from a backup","Restaurer les fichiers depuis une sauvegarde","493"
"GUI\Wizard pages\FirstLaunch.fr-FR.resx","RestoreFilesHelp.Text","updated","You do not want to set up Duplicati, but just want to restore some files","Vous ne souhaitez pas reconfigurer Duplicati, mais juste restaurer quelques fichiers","492"
"GUI\Wizard pages\FirstLaunch.fr-FR.resx","RestoreSettingsHelp.Text","updated","You have used Duplicati before, and want to restore your setup","Vous souhaitez recharger un fichier configuration de Duplicati","491"
"GUI\Wizard pages\FirstLaunch.fr-FR.resx","RestoreSetup.Text","updated","Restore settings from a previous Duplicati installation","Récupérer la configuration d'une précédente installation de Duplicati","488"
"GUI\Wizard pages\FirstLaunch.fr-FR.resx","SetupNewBackupHelp.Text","updated","You have not used Duplicati before, or want to start over","Vous n'avez jamais utilisé Duplicati auparavant, ou vous souhaitez le reconfigurer","490"
"GUI\Wizard pages\FirstLaunch.fr-FR.resx","SimpleHelpHeader.Text","updated","Select one of the options below, and click next","Choisissez l'une des options ci-dessous, puis cliquez sur ""suivant""","489"
"GUI\Wizard pages\MainPage.fr-FR.resx","Backup.Text","updated","Run a backup immediately","Exécutez une tâche de sauvegarde maintenant","495"
"GUI\Wizard pages\MainPage.fr-FR.resx","CreateNew.Text","updated","Schedule a new backup","Créez une nouvelle tâche de sauvegarde","499"
"GUI\Wizard pages\MainPage.fr-FR.resx","donate_button.ToolTip","updated","Show your appreciation by donating, any amount is accepted","Montrez que vous aimez ce programme. Tout don sera apprécié","502"
"GUI\Wizard pages\MainPage.fr-FR.resx","donate_link.Text","updated","Support Duplicati","Soutenez Duplicati","500"
"GUI\Wizard pages\MainPage.fr-FR.resx","donate_link.ToolTip","updated","Show your appreciation by donating, any amount is accepted","Montrez que vous aimez ce programme. Tout don sera apprécié","501"
"GUI\Wizard pages\MainPage.fr-FR.resx","Edit.Text","updated","Edit an existing backup","Modifiez une tâche de sauvegarde existante","498"
"GUI\Wizard pages\MainPage.fr-FR.resx","label1.Text","updated","What do you want to do?","Que souhaitez-vous faire ?","494"
"GUI\Wizard pages\MainPage.fr-FR.resx","Remove.Text","updated","Remove an existing backup","Supprimez une tâche de sauvegarde","496"
"GUI\Wizard pages\MainPage.fr-FR.resx","Restore.Text","updated","Restore files from a backup","Restaurer des fichiers depuis une sauvegarde","497"
"GUI\Wizard pages\Restore\FinishedRestore.fr-FR.resx","label1.Text","updated","Summary","Rapport","594"
"GUI\Wizard pages\Restore\FinishedRestore.fr-FR.resx","RunInBackground.Text","updated","Run restore operation as a background job","Exécuter la restauration en arrière plan","595"
"GUI\Wizard pages\Restore\SelectBackupVersion.fr-FR.resx","label1.Text","updated","Select the backup you want to restore","Sélectionnez la tâche de sauvegarde dont vous souhaitez restaurer les fichiers","596"
"GUI\Wizard pages\Restore\Strings\FinishedRestore.fr-FR.resx","MostRecent","updated","most recent","la plus récente","692"
"GUI\Wizard pages\Restore\Strings\FinishedRestore.fr-FR.resx","PageDescription","updated","Duplicati is now ready to restore your files.","Duplicati est maintenant prêt à restaurer vos fichiers.","693"
"GUI\Wizard pages\Restore\Strings\FinishedRestore.fr-FR.resx","PageTitle","updated","Ready to restore files","Prêt à restaurer les fichiers","694"
"GUI\Wizard pages\Restore\Strings\FinishedRestore.fr-FR.resx","RestoreFailedError","updated","The restore operation failed: {0}","La restauration à échouée: {0}","695"
"GUI\Wizard pages\Restore\Strings\FinishedRestore.fr-FR.resx","RestoreWaitDialogTitle","updated","Restoring files, please wait...","Restauration des fichiers, veillez patienter...","696"
"GUI\Wizard pages\Restore\Strings\FinishedRestore.fr-FR.resx","SummaryText","updated","Action: Restore backup
Backup: {0}
Date: {1}
Folder: {2}","Action: Restauration d'une sauvegarde: {0} Date: {1} Répertoire: {2}","697"
"GUI\Wizard pages\Restore\Strings\SelectBackupVersion.fr-FR.resx","NoBackupSelectedError","updated","You must select the backup to restore","Vous devez sélectionner une sauvegarde à restaurer","698"
"GUI\Wizard pages\Restore\Strings\SelectBackupVersion.fr-FR.resx","PageDescription","updated","The list below shows all the available backups. Select one to restore","La liste ci-dessous vous montre les sauvegardes disponibles. Sélectionnez celle à restaurer","699"
"GUI\Wizard pages\Restore\Strings\SelectBackupVersion.fr-FR.resx","PageTitle","updated","Select the backup to restore","Sélectionnez la sauvegarde à restaurer","700"
"GUI\Wizard pages\Restore\Strings\TargetFolder.fr-FR.resx","CreateNewFolderWarning","updated","The folder {0} does not exist. Do you want to create it?","Le répertoire {0} n'existe pas. Voulez vous le créer?","701"
"GUI\Wizard pages\Restore\Strings\TargetFolder.fr-FR.resx","FolderIsNotEmptyWarning","updated","The folder {0} is not empty. Do you want to use it anyway?","Le répertoire {0} n'est pas vide. Voulez vous quand même l'utiliser?","702"
"GUI\Wizard pages\Restore\Strings\TargetFolder.fr-FR.resx","FolderPathIsRelativeError","updated","You must enter the full path of the folder: {0}","Vous devez entrer le chemin complet du répertoire: {0}","703"
"GUI\Wizard pages\Restore\Strings\TargetFolder.fr-FR.resx","FolderValidationError","updated","An error occured while verifying the destination {0}.
Please make sure it exists and is accessible.
Error message: {1}","Une erreur est apparue lors de la vérification de la destination {0}. Vérifiez que le répertoire existe et qu'il est accessible. Message d'erreur: {1}","704"
"GUI\Wizard pages\Restore\Strings\TargetFolder.fr-FR.resx","NoFilesSelectedError","updated","You have not selected any files to restore.","Vous n'avez pas sélectionné de fichier à restaurer.","705"
"GUI\Wizard pages\Restore\Strings\TargetFolder.fr-FR.resx","NoFolderError","updated","You must enter a folder to restore to","Vous devez spécifier où enregistrer les fichiers à restaurer","706"
"GUI\Wizard pages\Restore\Strings\TargetFolder.fr-FR.resx","PageDescription","updated","Please select the folder into which the backup will be restored","Veuillez spécifier le répertoire où seront enregistrés les fichiers restaurés","707"
"GUI\Wizard pages\Restore\Strings\TargetFolder.fr-FR.resx","PageTitle","updated","Select restore folder","Sélection du répertoire de restauration","708"
"GUI\Wizard pages\Restore\Strings\TargetFolder.fr-FR.resx","PathTooLongWarning","updated","The restored files will use a path that is {0} characters long, but Windows only supports paths up to around 250 characters. If you proceed some files may not be restored.

Do you want to continue with the restore procedure anyway?","Les fichiers restaurés utiliseront un chemin qui fait {0} caractères de long, mais Windows ne supporte pas les chemins de plus de 250 caractères. Si vous continuez, certains fichiers ne seront pas restaurés.

Voulez-vous malgré tout continuer ?","71"
"GUI\Wizard pages\Restore\TargetFolder.fr-FR.resx","folderBrowserDialog.Description","updated","Select the folder where the backup will be restored","Sélectionner le répertoire où les fichiers seront restaurés","599"
"GUI\Wizard pages\Restore\TargetFolder.fr-FR.resx","label2.Text","updated","Restore to this folder","Répertoire de destination","597"
"GUI\Wizard pages\Restore\TargetFolder.fr-FR.resx","PartialRestore.Text","updated","Restore only the items selected below","Ne restaurer que les éléments ci-dessous","598"
"GUI\Wizard pages\RestoreSetup\FinishedRestoreSetup.fr-FR.resx","label1.Text","updated","Summary","Rapport","600"
"GUI\Wizard pages\RestoreSetup\Strings\FinishedRestoreSetup.fr-FR.resx","PageDescription","updated","You have now entered all the required data, and can now restore the setup.","Vous avez à présent entré les données nécessaires, et pouvez maintenant rétablir la configuration.","709"
"GUI\Wizard pages\RestoreSetup\Strings\FinishedRestoreSetup.fr-FR.resx","PageTitle","updated","Ready to restore settings","Prêt à restaurer les paramètres","710"
"GUI\Wizard pages\RestoreSetup\Strings\FinishedRestoreSetup.fr-FR.resx","RestoreFailedError","updated","Failed to restore setup files, the error message was:
 {0}","Impossible de restaurer les paramètres, la raison invoquée est:  {0}","711"
"GUI\Wizard pages\RestoreSetup\Strings\FinishedRestoreSetup.fr-FR.resx","RestoreWaitDialogTitle","updated","Restoring setup, please wait...","Restore les paramètres, veillez patienter...","712"
"GUI\Wizard pages\RestoreSetup\Strings\FinishedRestoreSetup.fr-FR.resx","SetupFileMissingError","updated","Connection succeded, but not setup file was found","La connexion à réussie, mais aucun fichier de configuration n'a été trouvé","713"
"GUI\Wizard pages\RestoreSetup\Strings\FinishedRestoreSetup.fr-FR.resx","SummaryAction","not-updated","Action","Action","72"
"GUI\Wizard pages\RestoreSetup\Strings\FinishedRestoreSetup.fr-FR.resx","SummaryRestoreBackup","updated","Restore backup","Restauration de sauvegarde","714"
"GUI\Wizard pages\RestoreSetup\Strings\FinishedRestoreSetup.fr-FR.resx","SummarySource","not-updated","Source","Source","73"
"GUI\Wizard pages\RestoreSetup\Strings\FinishedRestoreSetup.fr-FR.resx","SummarySourcePath","updated","Source path","Chemin des fichiers sources","715"
"GUI\Wizard pages\RunNow\RunNowFinished.fr-FR.resx","ForceFull.Text","updated","Force full backup","Obliger Duplicati à effectuer une sauvegarde complète","602"
"GUI\Wizard pages\RunNow\RunNowFinished.fr-FR.resx","label1.Text","updated","Summary","Rapport","601"
"GUI\Wizard pages\RunNow\Strings\RunNowFinished.fr-FR.resx","PageDescription","updated","You are now ready to run the backup","Vous êtes prêt à lancer une sauvegarde","716"
"GUI\Wizard pages\RunNow\Strings\RunNowFinished.fr-FR.resx","PageTitle","updated","Ready to run backup","Prêt à lancer une sauvegarde","717"
"GUI\Wizard pages\RunNow\Strings\RunNowFinished.fr-FR.resx","SummaryText","updated","Action: Run backup now
Name: {0}","Action: lancer une sauvegarde maintenant Nom: {0}","718"
"GUI\Wizard pages\SelectBackend.fr-FR.resx","Question.Text","updated","Where do you want to store the backups?","Où voulez-vous enregistrer les fichiers sauvegardés?","503"
"GUI\Wizard pages\SelectBackup.fr-FR.resx","DirectRestore.Text","updated","Restore files directly","Restaurer les fichiers directement (sans passer par une tâche de sauvegarde)","506"
"GUI\Wizard pages\SelectBackup.fr-FR.resx","RestoreExisting.Text","updated","Restore from an existing backup","Restaurer les sauvegardes effectuées avec l'une des tâches de sauvegardes ci-contre:","507"
"GUI\Wizard pages\SelectBackup.fr-FR.resx","ShowAdvanced.Text","updated","Show advanced options","Montrer les paramètres experts","505"
"GUI\Wizard pages\SelectBackup.fr-FR.resx","topLabel.Text","updated","Select backup to modify","Sélectionnez une sauvegarde à éditer","504"
"GUI\Wizard pages\Strings\FirstLaunch.fr-FR.resx","NoActionSelection","updated","You must select an action","Vous devez choisir une action","603"
"GUI\Wizard pages\Strings\FirstLaunch.fr-FR.resx","PageHelptext","updated","Since this is your first use of Duplicati on this machine, this wizard will guide you through a Duplicati setup","C'est votre première utilisation de Duplicati sur cette machine, cet assistant va vous aider à le configurer","604"
"GUI\Wizard pages\Strings\FirstLaunch.fr-FR.resx","PageTitle","updated","Welcome to Duplicati","Bienvenue sur Duplicati","605"
"GUI\Wizard pages\Strings\FirstLaunch.fr-FR.resx","ShowAdvancedQuestion","updated","Do you need to modify advanced settings?
(Most users do not need this)","Avez vous besoin de modifier les paramètres avancés?
(La plupart des utilisateurs n'en n'ont pas besoin)","606"
"GUI\Wizard pages\Strings\MainPage.fr-FR.resx","PageHelptext","updated","Please select the action you want to perform below","Veuillez choisir une action à effectuer dans la liste ci-dessous","607"
"GUI\Wizard pages\Strings\MainPage.fr-FR.resx","PageTitle","updated","Welcome to the Duplicati Wizard","Bienvenue dans l'assistant de Duplicati","608"
"GUI\Wizard pages\Strings\SelectBackend.fr-FR.resx","NoActionSelected","updated","You must enter the storage method before you can continue.","Vous devez indiquer la méthode de stockage avant de pouvoir continuer.","609"
"GUI\Wizard pages\Strings\SelectBackend.fr-FR.resx","PageHelptext","updated","On this page you can select the type of device or service that store the backups. You may need information from the service provider when you continue.","Sur cette page, vous pouvez choisir le type de périphérique ou de service qui sera utilisé pour stocker vos données sauvegardées. Vous pourriez peut être avoir besoin d'informations sur le prestataire du service de stockage.","610"
"GUI\Wizard pages\Strings\SelectBackend.fr-FR.resx","PageTitle","updated","Select a place to store the backups","Sélectionnez un endroit où stocker vos sauvegardes","611"
"GUI\Wizard pages\Strings\SelectBackend.fr-FR.resx","RestoreSetupTitle","updated","Where is the backup stored?","Où stocker les sauvegardes?","612"
"GUI\Wizard pages\Strings\SelectBackup.fr-FR.resx","NoActionSelected","updated","You must select a backup before you can continue","Vous devez sélectionner une sauvegarde avant de poursuivre","613"
"GUI\Wizard pages\Strings\SelectBackup.fr-FR.resx","PageHelptextEdit","updated","In the list below, select the backup you want to modify","Dans la liste ci-dessous, sélectionnez la sauvegarde que vous voulez modifier","614"
"GUI\Wizard pages\Strings\SelectBackup.fr-FR.resx","PageHelptextRemove","updated","In the list below, select the backup you want to delete","Dans la liste ci-dessous, sélectionnez la sauvegarde que vous voulez supprimer","615"
"GUI\Wizard pages\Strings\SelectBackup.fr-FR.resx","PageHelptextRestore","updated","In the list below, select the backup you want to restore","Dans la liste ci-dessous, sélectionnez la sauvegarde que vous voulez restaurer","616"
"GUI\Wizard pages\Strings\SelectBackup.fr-FR.resx","PageHelptextRunNow","updated","In the list below, select the backup you want to run immediately","Dans la liste ci-dessous, sélectionnez la sauvegarde que vous voulez exécuter de suite","617"
"GUI\Wizard pages\Strings\SelectBackup.fr-FR.resx","PageHelptextUnknown","updated","Unknown action","Action inconnue","618"
"GUI\Wizard pages\Strings\SelectBackup.fr-FR.resx","PageTitleEdit","updated","Select the backup to modify","Sélectionnez la sauvegarde que vous voulez modifier","619"
"GUI\Wizard pages\Strings\SelectBackup.fr-FR.resx","PageTitleRemove","updated","Select the backup to remove","Sélectionnez la sauvegarde que vous voulez supprimer","620"
"GUI\Wizard pages\Strings\SelectBackup.fr-FR.resx","PageTitleRestore","updated","Select the backup to restore","Sélectionnez la sauvegarde que vous voulez restaurer","621"
"GUI\Wizard pages\Strings\SelectBackup.fr-FR.resx","PageTitleRunNow","updated","Select the backup to run now","Sélectionnez la sauvegarde que vous voulez exécuter de suite","622"
"GUI\Wizard pages\Strings\SelectBackup.fr-FR.resx","PageTitleUnknown","updated","Unknown action","Action inconnue","623"
"Library\Backend\CloudFiles\CloudFilesUI.fr-FR.resx","CreateContainer.Text","updated","Create container","Créer un compte","1180"
"Library\Backend\CloudFiles\CloudFilesUI.fr-FR.resx","label1.Text","updated","CloudFiles Username","Nom d'utilisateur CloudFiles","1174"
"Library\Backend\CloudFiles\CloudFilesUI.fr-FR.resx","label2.Text","updated","CloudFiles API Key","Clef API CloudFiles ","1175"
"Library\Backend\CloudFiles\CloudFilesUI.fr-FR.resx","label3.Text","updated","Container name","Nom du compte","1176"
"Library\Backend\CloudFiles\CloudFilesUI.fr-FR.resx","label4.Text","updated","A container can be thought of as a root folder. Use / in the container name, to access subfolders in the container","Un nom de compte peut être considéré comme un point d'accès à un répertoire racine. Utilisez ""/"" dans le nom du compte pour accéder aux sous-répertoires de celui-ci","1178"
"Library\Backend\CloudFiles\CloudFilesUI.fr-FR.resx","label5_2.Text","missing","CloudFiles AuthUrl",""
"Library\Backend\CloudFiles\CloudFilesUI.fr-FR.resx","SignUpLink.Text","updated","Click here for the sign up page","Page web: Création d'un compte","1177"
"Library\Backend\CloudFiles\CloudFilesUI.fr-FR.resx","TestConnection.Text","updated","Test Connection","Tester la connexion","1179"
"Library\Backend\CloudFiles\Strings\CloudFiles.fr-FR.resx","Description","unused","Supports connections to the CloudFiles backend. Allowed formats are ""cloudfiles://api.mosso.com/container/folder"" or ""cloudfiles://username:password@api.mosso.com/container/folder"".
The shorter format ""cloudfiles://container/folder"" may be used as long as  the container name is a legal hostname, eg. a container name with no spaces.","Permet le transfert de données sur un serveur basé sur du ""CloudFiles"". Les formats autorisés sont ""cloudfiles://api.mosso.com/espace_de_stockage/repertoire"" ou ""cloudfiles://nom_d'utilisateur:mot_de_passe@api.mosso.com/espace_de_stockage/repertoire"". Le format court ""cloudfiles://espace_de_stockage/répertoire"" peut être utilisé aussi longtemps que le répertoire de stockage est un nom de domaine légal, c.à.d. entre autre, un nom sans espaces.","1181"
"Library\Backend\CloudFiles\Strings\CloudFiles.fr-FR.resx","Description_v2","missing","Supports connections to the CloudFiles backend. Allowed formats is ""cloudfiles://container/folder"".",""
"Library\Backend\CloudFiles\Strings\CloudFiles.fr-FR.resx","DescriptionAuthenticationURLLong_v2","missing","Cloudfiles use different servers for authentification based on where the account was resides, use this option to set an alternate authentication URL. This option overrides --{0}.",""
"Library\Backend\CloudFiles\Strings\CloudFiles.fr-FR.resx","DescriptionAuthenticationURLShort","missing","Provide another authentication URL",""
"Library\Backend\CloudFiles\Strings\CloudFiles.fr-FR.resx","DescriptionFTPPasswordLong","updated","The password used to connect to the server. This may also be supplied as the environment variable ""FTP_PASSWORD"".","Le mot de passe utilisé pour se connecter au serveur. Egalement accessible via la variable ""FTP_PASSWORD"".","1182"
"Library\Backend\CloudFiles\Strings\CloudFiles.fr-FR.resx","DescriptionFTPPasswordShort","updated","Supplies the password used to connect to the server","Le mot de passe utilisé pour se connecter au serveur.","1183"
"Library\Backend\CloudFiles\Strings\CloudFiles.fr-FR.resx","DescriptionFTPUsernameLong","updated","The username used to connect to the server. This may also be supplied as the environment variable ""FTP_USERNAME"".","Le nom d'utilisateur utilisé pour se connecter au serveur. Egalement accessible via la variable ""FTP_USERNAME"".","1184"
"Library\Backend\CloudFiles\Strings\CloudFiles.fr-FR.resx","DescriptionFTPUsernameShort","updated","Supplies the username used to connect to the server","Le nom d'utilisateur utilisé pour se connecter au serveur.","1185"
"Library\Backend\CloudFiles\Strings\CloudFiles.fr-FR.resx","DescriptionPasswordLong","updated","Supplies the API Access Key used to authenticate with CloudFiles.","Fournis la clef d'accès API pour s'authentifier sur les serveurs CloudFiles.","1186"
"Library\Backend\CloudFiles\Strings\CloudFiles.fr-FR.resx","DescriptionPasswordShort","updated","Supplies the access key used to connect to the server","Fournis la clef pour s'authentifier.","1187"
"Library\Backend\CloudFiles\Strings\CloudFiles.fr-FR.resx","DescriptionUKAccountLong","missing","Duplicati will assume that the credentials given are for a US account, use this option if the account is a UK based account. Note that this is equivalent to setting --{0}={1}.",""
"Library\Backend\CloudFiles\Strings\CloudFiles.fr-FR.resx","DescriptionUKAccountShort","missing","Use a UK account",""
"Library\Backend\CloudFiles\Strings\CloudFiles.fr-FR.resx","DescriptionUsernameLong","updated","Supplies the username used to authenticate with CloudFiles.","Fournis le nom d'utilisateur pour s'authentifier sur les serveurs CloudFiles.","1188"
"Library\Backend\CloudFiles\Strings\CloudFiles.fr-FR.resx","DescriptionUsernameShort","updated","Supplies the username used to authenticate with CloudFiles","Fournis le nom d'utilisateur pour s'authentifier.","1189"
"Library\Backend\CloudFiles\Strings\CloudFiles.fr-FR.resx","DisplayName","not-updated","CloudFiles","CloudFiles","232"
"Library\Backend\CloudFiles\Strings\CloudFiles.fr-FR.resx","ETagVerificationError","updated","MD5 Hash (ETag) verification failed","La vérification MD5 (ETag) à échouée","1190"
"Library\Backend\CloudFiles\Strings\CloudFiles.fr-FR.resx","FileDeleteError","updated","Failed to delete file","Impossible de supprimer le fichier","23"
"Library\Backend\CloudFiles\Strings\CloudFiles.fr-FR.resx","FileUploadError","updated","Failed to upload file","Impossible de transférer le fichier","24"
"Library\Backend\CloudFiles\Strings\CloudFiles.fr-FR.resx","InvalidUrlError","missing","Invalid URL: {0}",""
"Library\Backend\CloudFiles\Strings\CloudFiles.fr-FR.resx","NoAPIKeyError","updated","No CloudFiles API Access Key given","Pas de clef d'accès API CloudFiles fournie","1191"
"Library\Backend\CloudFiles\Strings\CloudFiles.fr-FR.resx","NoUserIDError","updated","No CloudFiles userID given","Pas d'identifiant CloudFiles  fournis","1192"
"Library\Backend\CloudFiles\Strings\CloudFiles.fr-FR.resx","UnexpectedResponseError","updated","Unexpected CloudFiles response, perhaps the API has changed?","Réponse du serveur CloudFiles inconnue, peut être que la version du serveur à évoluée?","1193"
"Library\Backend\CloudFiles\Strings\CloudFilesUI.fr-FR.resx","CreateMissingContainer","updated","The container does not exist, do you want to create it?","Ce conteneur n'existe pas, voulez-vous le créer?","233"
